vertex,label
0,5
1,66
2,31
3,7
4,274
5,23
6,232
7,44
8,130
9,132
10,199
11,269
12,281
13,247
14,12
15,185
16,250
17,300
18,193
19,315
20,151
21,204
22,190
23,320
24,268
25,308
26,337
27,238
28,295
29,299
30,326
31,273
32,51
33,288
34,338
35,343
36,242
37,46
38,291
39,217
40,215
41,249
42,271
43,180
44,331
45,252
46,240
47,34
48,321
49,258
50,324
51,92
52,195
53,283
54,264
55,226
56,311
57,206
58,244
59,14
60,297
61,347
62,212
63,334
64,245
65,327
66,342
67,266
68,128
69,254
70,150
71,310
72,196
73,276
74,253
75,50
76,165
77,286
78,220
79,280
80,176
81,172
82,178
83,221
84,147
85,303
86,270
87,25
88,229
89,93
90,353
91,265
92,9
93,236
94,95
95,263
96,304
97,208
98,275
99,256
100,156
101,0
102,78
103,17
104,125
105,230
106,323
107,239
108,201
109,197
110,68
111,136
112,16
113,234
114,335
115,224
116,211
117,228
118,209
119,62
120,42
121,350
122,3
123,219
124,86
125,134
126,69
127,20
128,261
129,67
130,227
131,58
132,192
133,187
134,80
135,109
136,158
137,348
138,36
139,105
140,155
141,277
142,330
143,49
144,107
145,336
146,316
147,100
148,117
149,285
150,149
151,121
152,159
153,45
154,181
155,162
156,152
157,214
158,126
159,84
160,189
161,102
162,183
163,103
164,168
165,99
166,64
167,4
168,131
169,28
170,116
171,91
172,11
173,289
174,85
175,1
176,154
177,101
178,243
179,278
180,104
181,70
182,83
183,29
184,203
185,88
186,351
187,142
188,284
189,251
190,90
191,60
192,260
193,35
194,123
195,332
196,164
197,302
198,76
199,349
200,97
201,27
202,72
203,119
204,344
205,313
206,56
207,329
208,318
209,113
210,340
211,24
212,137
213,346
214,174
215,40
216,48
217,74
218,144
219,30
220,166
221,8
222,143
223,10
224,111
225,145
226,115
227,293
228,22
229,138
230,77
231,32
232,2
233,81
234,124
235,38
236,18
