vertex,label
0,7
1,634
2,637
3,0
4,12
5,327
6,636
7,633
8,272
9,434
10,629
11,416
12,436
13,427
14,433
15,632
16,429
17,425
18,631
19,415
20,623
21,627
22,364
23,626
24,624
25,616
26,621
27,408
28,432
29,612
30,618
31,405
32,614
33,620
34,399
35,613
36,308
37,600
38,610
39,400
40,418
41,402
42,393
43,609
44,607
45,389
46,386
47,336
48,407
49,605
50,603
51,595
52,328
53,597
54,593
55,599
56,382
57,592
58,420
59,598
60,590
61,414
62,319
63,588
64,584
65,586
66,582
67,581
68,580
69,423
70,579
71,577
72,575
73,380
74,390
75,331
76,563
77,573
78,574
79,560
80,378
81,565
82,430
83,570
84,572
85,559
86,548
87,555
88,401
89,2
90,562
91,360
92,557
93,368
94,323
95,558
96,374
97,373
98,553
99,545
100,550
101,547
102,544
103,541
104,312
105,398
106,343
107,330
108,536
109,534
110,546
111,543
112,538
113,529
114,537
115,365
116,361
117,539
118,325
119,532
120,385
121,358
122,412
123,376
124,341
125,332
126,525
127,355
128,410
129,526
130,404
131,9
132,531
133,528
134,424
135,524
136,523
137,522
138,517
139,4
140,520
141,518
142,507
143,387
144,515
145,513
146,512
147,511
148,509
149,504
150,506
151,326
152,503
153,493
154,354
155,314
156,421
157,501
158,500
159,498
160,496
161,344
162,487
163,392
164,6
165,488
166,489
167,491
168,482
169,484
170,473
171,474
172,486
173,318
174,480
175,335
176,8
177,333
178,288
179,479
180,467
181,273
182,321
183,282
184,221
185,470
186,462
187,468
188,280
189,384
190,472
191,465
192,450
193,461
194,464
195,362
196,453
197,306
198,245
199,466
200,342
201,460
202,303
203,338
204,455
205,458
206,346
207,19
208,457
209,452
210,299
211,448
212,451
213,15
214,279
215,443
216,445
217,264
218,277
219,447
220,439
221,441
222,446
223,438
224,395
225,357
226,337
227,304
228,322
229,27
230,165
231,18
232,270
233,10
234,267
235,352
236,349
237,266
238,263
239,196
240,262
241,255
242,184
243,316
244,302
245,244
246,301
247,310
248,251
249,220
250,174
251,201
252,246
253,26
254,261
255,218
256,31
257,42
258,46
259,67
260,101
261,121
262,298
263,133
264,320
265,258
266,106
267,204
268,216
269,200
270,141
271,160
272,296
273,300
274,224
275,157
276,253
277,158
278,257
279,249
280,207
281,214
282,194
283,190
284,153
285,187
286,206
287,223
288,247
289,260
290,162
291,109
292,229
293,339
294,334
295,126
296,128
297,294
298,265
299,155
300,293
301,116
302,193
303,150
304,202
305,164
306,291
307,72
308,148
309,125
310,147
311,180
312,178
313,228
314,188
315,94
316,14
317,137
318,286
319,242
320,170
321,212
322,176
323,103
324,366
325,43
326,198
327,114
328,151
329,136
330,145
331,38
332,111
333,92
334,21
335,139
336,123
337,305
338,169
339,88
340,161
341,226
342,115
343,281
344,290
345,143
346,138
347,168
348,285
349,163
350,29
351,135
352,284
353,197
354,167
355,127
356,117
357,99
358,23
359,233
360,36
361,98
362,275
363,189
364,66
365,140
366,71
367,119
368,32
369,191
370,41
371,47
372,49
373,82
374,85
375,107
376,108
377,182
378,90
379,231
380,60
381,122
382,230
383,87
384,124
385,65
386,58
387,62
388,45
389,112
390,173
391,34
392,83
393,95
394,80
395,81
396,105
397,69
398,30
399,86
400,235
401,78
402,25
403,63
404,192
405,70
406,185
407,17
408,199
409,33
410,79
411,44
412,225
413,100
