vertex,label
0,0
1,866
2,864
3,863
4,861
5,859
6,857
7,856
8,854
9,852
10,850
11,848
12,846
13,0
14,844
15,843
16,841
17,839
18,838
19,113
20,836
21,834
22,832
23,830
24,828
25,826
26,824
27,822
28,820
29,818
30,816
31,814
32,206
33,812
34,811
35,809
36,807
37,805
38,169
39,803
40,802
41,801
42,800
43,798
44,796
45,794
46,792
47,109
48,791
49,790
50,789
51,787
52,785
53,783
54,781
55,779
56,202
57,200
58,108
59,777
60,775
61,773
62,106
63,772
64,770
65,768
66,159
67,105
68,766
69,198
70,764
71,762
72,761
73,163
74,759
75,757
76,755
77,753
78,751
79,750
80,748
81,746
82,744
83,204
84,196
85,742
86,741
87,739
88,738
89,736
90,735
91,733
92,731
93,729
94,727
95,726
96,724
97,104
98,722
99,720
100,103
101,101
102,718
103,716
104,714
105,712
106,99
107,710
108,708
109,707
110,705
111,703
112,701
113,699
114,697
115,194
116,695
117,694
118,693
119,691
120,690
121,98
122,688
123,686
124,684
125,96
126,682
127,94
128,680
129,679
130,677
131,676
132,92
133,192
134,674
135,190
136,673
137,671
138,669
139,667
140,665
141,663
142,662
143,660
144,658
145,656
146,654
147,188
148,652
149,651
150,91
151,649
152,0
153,186
154,647
155,645
156,643
157,641
158,639
159,637
160,635
161,633
162,631
163,90
164,88
165,630
166,628
167,626
168,624
169,623
170,622
171,620
172,618
173,0
174,616
175,614
176,612
177,610
178,608
179,606
180,605
181,603
182,185
183,601
184,600
185,598
186,596
187,594
188,592
189,591
190,589
191,587
192,585
193,583
194,581
195,580
196,579
197,578
198,576
199,574
200,572
201,570
202,569
203,567
204,565
205,87
206,563
207,561
208,183
209,559
210,85
211,557
212,555
213,553
214,551
215,4
216,549
217,547
218,545
219,83
220,543
221,542
222,81
223,540
224,19
225,538
226,79
227,78
228,18
229,536
230,534
231,532
232,530
233,528
234,526
235,525
236,523
237,521
238,519
239,517
240,515
241,513
242,511
243,509
244,507
245,506
246,504
247,502
248,500
249,499
250,497
251,495
252,494
253,492
254,76
255,491
256,489
257,487
258,205
259,486
260,484
261,482
262,481
263,75
264,479
265,477
266,475
267,473
268,471
269,74
270,469
271,467
272,465
273,464
274,16
275,462
276,161
277,461
278,73
279,459
280,457
281,455
282,454
283,453
284,452
285,451
286,449
287,447
288,445
289,443
290,441
291,439
292,72
293,437
294,435
295,433
296,70
297,431
298,429
299,427
300,68
301,425
302,423
303,421
304,66
305,419
306,417
307,415
308,208
309,413
310,411
311,410
312,408
313,406
314,404
315,402
316,400
317,181
318,398
319,396
320,394
321,392
322,390
323,388
324,386
325,384
326,382
327,380
328,165
329,378
330,376
331,375
332,373
333,371
334,64
335,62
336,369
337,179
338,367
339,60
340,177
341,366
342,364
343,362
344,360
345,358
346,356
347,354
348,352
349,351
350,59
351,175
352,349
353,347
354,345
355,343
356,341
357,340
358,338
359,336
360,335
361,333
362,331
363,329
364,327
365,2
366,325
367,323
368,321
369,319
370,317
371,315
372,313
373,311
374,173
375,171
376,309
377,308
378,306
379,304
380,303
381,301
382,299
383,297
384,296
385,294
386,293
387,291
388,289
389,58
390,287
391,286
392,284
393,282
394,280
395,278
396,57
397,167
398,277
399,275
400,55
401,53
402,51
403,273
404,271
405,269
406,49
407,267
408,265
409,263
410,261
411,259
412,257
413,256
414,47
415,254
416,252
417,250
418,249
419,247
420,210
421,245
422,244
423,14
424,242
425,241
426,45
427,12
428,43
429,239
430,41
431,238
432,237
433,236
434,10
435,39
436,234
437,232
438,37
439,8
440,230
441,228
442,226
443,224
444,222
445,220
446,218
447,35
448,216
449,215
450,213
451,33
452,212
453,210
454,157
455,31
456,156
457,154
458,152
459,150
460,148
461,147
462,145
463,143
464,142
465,140
466,29
467,138
468,27
469,136
470,134
471,25
472,132
473,131
474,23
475,129
476,21
477,127
478,125
479,123
480,121
481,119
482,117
483,115
484,6
485,111
