vertex,label
0,3
1,543
2,1
3,541
4,549
5,550
6,545
7,544
8,536
9,126
10,117
11,533
12,518
13,120
14,119
15,537
16,4
17,539
18,547
19,534
20,524
21,105
22,540
23,531
24,529
25,535
26,508
27,526
28,520
29,522
30,506
31,527
32,515
33,514
34,517
35,500
36,510
37,495
38,502
39,519
40,498
41,111
42,97
43,496
44,512
45,491
46,499
47,107
48,109
49,488
50,505
51,493
52,504
53,483
54,93
55,487
56,485
57,484
58,481
59,477
60,472
61,468
62,473
63,0
64,459
65,95
66,72
67,471
68,458
69,450
70,439
71,90
72,452
73,475
74,461
75,454
76,456
77,443
78,448
79,447
80,466
81,115
82,87
83,435
84,89
85,437
86,445
87,428
88,94
89,419
90,426
91,424
92,432
93,82
94,66
95,417
96,413
97,434
98,422
99,420
100,78
101,23
102,412
103,408
104,410
105,416
106,395
107,415
108,403
109,399
110,397
111,392
112,80
113,406
114,401
115,378
116,407
117,384
118,366
119,404
120,357
121,85
122,394
123,68
124,391
125,371
126,388
127,70
128,60
129,386
130,372
131,360
132,381
133,379
134,74
135,375
136,76
137,64
138,376
139,65
140,364
141,352
142,369
143,362
144,339
145,356
146,358
147,341
148,354
149,373
150,320
151,327
152,350
153,328
154,344
155,330
156,346
157,348
158,334
159,335
160,323
161,31
162,332
163,337
164,57
165,325
166,315
167,343
168,317
169,9
170,284
171,321
172,11
173,52
174,318
175,273
176,46
177,313
178,301
179,259
180,56
181,59
182,303
183,282
184,2
185,293
186,305
187,249
188,291
189,296
190,275
191,288
192,276
193,51
194,299
195,269
196,255
197,25
198,298
199,297
200,285
201,289
202,265
203,55
204,271
205,62
206,267
207,261
208,233
209,248
210,254
211,250
212,263
213,257
214,252
215,246
216,16
217,244
218,235
219,236
220,238
221,242
222,12
223,230
224,53
225,226
226,228
227,240
228,209
229,42
230,231
231,220
232,205
233,211
234,212
235,222
236,216
237,232
238,224
239,32
240,214
241,218
242,202
243,163
244,204
245,221
246,183
247,207
248,194
249,188
250,196
251,5
252,198
253,192
254,48
255,165
256,190
257,180
258,39
259,44
260,36
261,186
262,200
263,30
264,182
265,174
266,167
267,176
268,185
269,38
270,179
271,169
272,172
273,146
274,138
275,178
276,29
277,7
278,171
279,151
280,18
281,155
282,161
283,144
284,140
285,20
286,27
287,137
288,145
289,147
290,91
291,149
292,160
293,34
294,128
295,142
296,113
297,28
298,129
299,122
300,135
301,153
302,132
303,41
304,134
305,131
306,114
307,14
308,124
309,21
310,83
