vertex,label
0,3
1,393
2,4
3,0
4,665
5,686
6,689
7,408
8,687
9,685
10,428
11,683
12,663
13,401
14,420
15,639
16,681
17,659
18,653
19,410
20,662
21,677
22,415
23,5
24,406
25,661
26,394
27,403
28,657
29,654
30,656
31,651
32,660
33,594
34,652
35,650
36,626
37,640
38,679
39,644
40,648
41,647
42,383
43,642
44,646
45,405
46,627
47,638
48,397
49,27
50,629
51,372
52,386
53,375
54,637
55,636
56,385
57,635
58,625
59,614
60,612
61,160
62,634
63,622
64,624
65,344
66,618
67,361
68,623
69,632
70,11
71,362
72,421
73,368
74,620
75,597
76,22
77,595
78,610
79,608
80,609
81,588
82,399
83,316
84,616
85,613
86,604
87,569
88,606
89,585
90,593
91,583
92,340
93,592
94,384
95,602
96,567
97,578
98,591
99,297
100,370
101,559
102,356
103,582
104,558
105,382
106,365
107,353
108,575
109,577
110,560
111,373
112,342
113,343
114,535
115,590
116,390
117,345
118,324
119,553
120,587
121,366
122,581
123,285
124,534
125,573
126,565
127,563
128,561
129,557
130,346
131,317
132,339
133,555
134,322
135,529
136,315
137,550
138,520
139,537
140,35
141,422
142,552
143,523
144,522
145,533
146,413
147,355
148,348
149,411
150,531
151,369
152,364
153,358
154,338
155,363
156,242
157,527
158,530
159,528
160,524
161,526
162,516
163,507
164,517
165,509
166,502
167,511
168,513
169,504
170,312
171,496
172,515
173,350
174,159
175,351
176,475
177,325
178,500
179,488
180,487
181,501
182,506
183,498
184,286
185,499
186,300
187,492
188,486
189,290
190,497
191,495
192,478
193,309
194,490
195,374
196,474
197,491
198,318
199,518
200,323
201,468
202,308
203,381
204,485
205,483
206,440
207,466
208,476
209,306
210,388
211,469
212,472
213,320
214,460
215,461
216,464
217,446
218,462
219,463
220,17
221,438
222,447
223,453
224,459
225,451
226,448
227,457
228,25
229,450
230,304
231,441
232,455
233,443
234,454
235,435
236,445
237,257
238,436
239,439
240,34
241,427
242,30
243,336
244,273
245,153
246,433
247,282
248,431
249,274
250,424
251,430
252,425
253,245
254,423
255,429
256,416
257,258
258,266
259,301
260,295
261,396
262,271
263,236
264,313
265,223
266,262
267,360
268,276
269,314
270,278
271,23
272,267
273,247
274,269
275,264
276,177
277,19
278,263
279,81
280,232
281,229
282,148
283,235
284,225
285,256
286,218
287,294
288,217
289,224
290,152
291,244
292,227
293,221
294,220
295,161
296,259
297,260
298,99
299,80
300,166
301,208
302,118
303,231
304,163
305,139
306,176
307,215
308,205
309,191
310,178
311,214
312,134
313,95
314,41
315,50
316,213
317,211
318,113
319,128
320,207
321,210
322,45
323,158
324,307
325,175
326,190
327,157
328,97
329,44
330,280
331,241
332,168
333,179
334,126
335,141
336,303
337,193
338,124
339,189
340,291
341,125
342,234
343,114
344,154
345,112
346,56
347,62
348,162
349,181
350,65
351,119
352,90
353,311
354,67
355,31
356,122
357,222
358,84
359,36
360,115
361,146
362,82
363,111
364,37
365,354
366,187
367,281
368,63
369,74
370,28
371,66
372,120
373,94
374,171
375,272
376,144
377,88
378,116
379,138
380,150
381,136
382,246
383,68
384,283
385,71
386,169
387,156
388,238
389,86
390,92
391,174
392,93
393,173
394,151
395,78
396,40
397,155
398,51
399,87
400,240
401,24
402,302
403,13
404,79
405,57
406,142
407,39
408,47
409,52
410,69
411,293
412,14
413,117
414,64
415,42
416,55
417,29
418,72
419,60
420,9
421,299
422,7
423,2
424,53
425,48
426,185
427,73
428,288
429,183
430,16
431,21
432,289
433,75
434,164
435,32
436,18
437,149
438,1
