vertex,label
0,73
1,59
2,66
3,160
4,0
5,115
6,88
7,158
8,97
9,89
10,83
11,65
12,80
13,78
14,85
15,48
16,79
17,151
18,141
19,12
20,93
21,61
22,96
23,35
24,136
25,91
26,117
27,10
28,195
29,109
30,132
31,30
32,98
33,49
34,42
35,116
36,104
37,133
38,74
39,72
40,152
41,131
42,81
43,121
44,124
45,164
46,57
47,135
48,140
49,179
50,68
51,1
52,182
53,62
54,138
55,3
56,9
57,87
58,44
59,46
60,144
61,129
62,13
63,18
64,106
65,122
66,51
67,171
68,113
69,206
70,2
71,147
72,95
73,28
74,50
75,15
76,67
77,40
78,32
79,6
80,102
81,139
82,126
83,63
84,20
85,5
86,22
87,187
88,166
89,168
90,200
91,90
92,119
93,38
94,76
95,29
96,24
97,36
98,111
99,23
100,145
101,8
102,64
103,186
104,17
105,174
106,197
107,34
108,100
109,188
110,189
111,112
112,156
113,162
114,193
115,53
116,170
117,191
118,127
119,118
120,55
121,26
122,149
123,178
124,4
125,184
126,70
127,176
128,198
129,47
130,207
131,180
132,143
133,194
134,199
135,196
136,153
137,202
138,204
139,155
