vertex,label
0,105
1,12
2,108
3,42
4,57
5,135
6,110
7,76
8,0
9,3
10,155
11,124
12,107
13,152
14,59
15,15
16,33
17,38
18,86
19,92
20,98
21,99
22,18
23,94
24,73
25,68
26,95
27,34
28,61
29,81
30,87
31,134
32,17
33,141
34,24
35,130
36,104
37,129
38,44
39,69
40,51
41,58
42,25
43,56
44,5
45,112
46,36
47,96
48,14
49,143
50,35
51,78
52,66
53,74
54,123
55,11
56,13
57,132
58,85
59,147
60,82
61,125
62,71
63,63
64,142
65,121
66,115
67,127
68,64
69,88
70,37
71,111
72,100
73,77
74,117
75,19
76,139
77,30
78,136
79,72
80,54
81,133
82,131
83,140
84,16
85,93
86,75
87,1
88,102
89,106
90,113
91,90
92,91
93,103
94,128
95,47
96,145
97,43
98,23
99,26
100,153
101,137
102,101
103,46
104,31
105,10
106,6
107,7
108,53
109,149
110,148
111,41
112,151
113,21
114,119
115,154
116,79
117,114
118,89
119,28
120,156
121,22
122,138
123,67
124,65
125,97
126,2
127,84
128,109
129,150
130,32
131,60
132,146
133,27
134,49
135,50
136,116
137,144
138,83
139,48
140,4
141,39
142,9
143,29
