vertex,label
0,176
1,319
2,174
3,2
4,207
5,14
6,281
7,27
8,158
9,5
10,152
11,3
12,244
13,139
14,265
15,121
16,209
17,210
18,201
19,24
20,233
21,4
22,36
23,216
24,249
25,88
26,213
27,185
28,200
29,66
30,46
31,186
32,204
33,240
34,242
35,277
36,232
37,251
38,86
39,306
40,18
41,147
42,261
43,302
44,124
45,205
46,260
47,172
48,49
49,165
50,96
51,234
52,264
53,6
54,231
55,189
56,144
57,19
58,184
59,263
60,164
61,237
62,148
63,243
64,266
65,220
66,262
67,247
68,215
69,272
70,151
71,107
72,253
73,72
74,110
75,241
76,297
77,238
78,259
79,300
80,230
81,218
82,219
83,270
84,26
85,280
86,109
87,316
88,309
89,52
90,149
91,245
92,276
93,236
94,29
95,163
96,298
97,222
98,83
99,33
100,43
101,177
102,255
103,31
104,115
105,310
106,9
107,206
108,284
109,317
110,294
111,54
112,132
113,113
114,295
115,314
116,71
117,290
118,62
119,145
120,67
121,292
122,16
123,301
124,69
125,65
126,75
127,305
128,58
129,128
130,103
131,288
132,141
133,299
134,133
135,51
136,142
137,84
138,122
139,258
140,136
141,20
142,312
143,35
144,248
145,323
146,37
147,283
148,246
149,188
150,224
151,167
152,194
153,217
154,13
155,252
156,193
157,250
158,293
159,239
160,17
161,119
162,235
163,228
164,175
165,89
166,315
167,93
168,313
169,50
170,214
171,171
172,156
173,322
174,73
175,92
176,47
177,212
178,95
179,282
180,138
181,12
182,60
183,100
184,268
185,118
186,8
187,257
188,81
189,211
190,126
191,129
192,271
193,180
194,99
195,55
196,320
197,79
198,227
199,117
200,123
201,0
202,21
203,130
204,161
205,179
206,182
207,116
208,197
209,127
210,114
211,150
212,198
213,311
214,80
215,22
216,195
217,178
218,125
219,104
220,57
221,321
222,10
223,90
224,225
225,68
226,105
227,308
228,102
229,143
230,91
231,76
232,192
233,70
234,41
235,278
236,146
237,169
238,226
239,318
240,166
241,131
242,111
243,98
244,159
245,279
246,170
247,291
248,154
249,64
250,287
251,15
252,289
253,61
254,274
255,32
256,23
257,97
258,202
259,135
260,82
261,40
262,101
263,162
264,190
265,38
266,203
267,77
268,173
269,303
270,183
271,44
