vertex,label
0,134
1,172
2,8
3,177
4,168
5,131
6,28
7,36
8,100
9,97
10,155
11,34
12,65
13,166
14,54
15,51
16,74
17,77
18,23
19,122
20,115
21,147
22,159
23,111
24,176
25,4
26,99
27,91
28,72
29,140
30,178
31,20
32,108
33,5
34,185
35,127
36,180
37,42
38,50
39,46
40,174
41,153
42,113
43,182
44,56
45,160
46,143
47,32
48,138
49,157
50,48
51,167
52,26
53,146
54,103
55,145
56,175
57,63
58,88
59,169
60,15
61,109
62,38
63,45
64,119
65,78
66,154
67,47
68,44
69,67
70,59
71,66
72,121
73,83
74,114
75,148
76,33
77,35
78,80
79,128
80,124
81,129
82,183
83,118
84,117
85,9
86,18
87,161
88,94
89,93
90,87
91,69
92,144
93,64
94,3
95,110
96,84
97,163
98,165
99,53
100,135
101,2
102,164
103,55
104,25
105,41
106,179
107,89
108,0
109,73
110,61
111,60
112,90
113,22
114,58
115,170
116,123
117,152
118,85
119,31
120,16
121,29
122,133
123,40
124,149
125,27
126,39
127,6
128,136
129,107
130,24
131,95
132,158
133,62
134,12
135,181
136,57
137,126
138,98
139,104
140,132
141,142
142,102
143,101
144,105
145,151
146,156
147,17
148,71
149,116
150,1
151,150
152,82
153,43
154,186
155,7
156,137
157,79
158,70
159,81
160,171
161,68
162,141
163,173
164,106
165,76
166,120
167,19
168,162
169,139
170,86
171,125
172,14
173,37
174,184
175,130
176,49
177,11
178,52
179,75
180,96
181,187
182,92
183,10
184,112
185,21
186,30
187,13
