vertex,label
0,536
1,488
2,281
3,110
4,467
5,481
6,84
7,210
8,462
9,218
10,64
11,509
12,400
13,59
14,37
15,469
16,437
17,115
18,483
19,493
20,253
21,515
22,66
23,63
24,538
25,221
26,68
27,60
28,223
29,46
30,119
31,237
32,177
33,340
34,216
35,146
36,405
37,230
38,514
39,47
40,86
41,353
42,0
43,58
44,393
45,377
46,14
47,164
48,379
49,328
50,206
51,406
52,148
53,571
54,192
55,244
56,24
57,447
58,380
59,196
60,280
61,198
62,576
63,453
64,112
65,212
66,282
67,246
68,300
69,220
70,374
71,293
72,225
73,3
74,23
75,478
76,42
77,156
78,166
79,44
80,249
81,178
82,88
83,248
84,260
85,71
86,301
87,202
88,149
89,201
90,395
91,561
92,449
93,147
94,261
95,526
96,17
97,114
98,263
99,284
100,179
101,157
102,222
103,265
104,134
105,16
106,407
107,498
108,158
109,342
110,96
111,26
112,344
113,559
114,470
115,168
116,1
117,334
118,511
119,203
120,150
121,239
122,152
123,455
124,180
125,439
126,182
127,87
128,151
129,262
130,9
131,285
132,313
133,409
134,411
135,287
136,214
137,288
138,290
139,295
140,200
141,5
142,541
143,346
144,205
145,35
146,170
147,485
148,468
149,480
150,517
151,20
152,267
153,25
154,69
155,30
156,49
157,441
158,303
159,430
160,317
161,487
162,454
163,358
164,135
165,376
166,39
167,48
168,525
169,486
170,116
171,183
172,91
173,519
174,442
175,319
176,226
177,322
178,19
179,440
180,76
181,160
182,123
183,117
184,172
185,510
186,532
187,50
188,500
189,497
190,127
191,343
192,269
193,299
194,394
195,34
196,425
197,207
198,360
199,499
200,11
201,361
202,162
203,173
204,228
205,501
206,118
207,136
208,531
209,397
210,482
211,363
212,141
213,43
214,224
215,365
216,367
217,292
218,98
219,89
220,70
221,489
222,184
223,294
224,247
225,100
226,369
227,296
228,271
229,169
230,521
231,51
232,472
233,382
234,323
235,528
236,229
237,15
238,33
239,516
240,424
241,556
242,186
243,562
244,506
245,339
246,434
247,22
248,209
249,67
250,412
251,266
252,413
253,427
254,302
255,390
256,137
257,421
258,120
259,410
260,143
261,250
262,325
263,305
264,337
265,272
266,491
267,227
268,495
269,345
270,97
271,283
272,53
273,29
274,327
275,131
276,85
277,529
278,102
279,159
280,93
281,381
282,383
283,306
284,502
285,187
286,274
287,103
288,189
289,503
290,539
291,366
292,415
293,54
294,211
295,231
296,554
297,347
298,78
299,523
300,286
301,471
302,456
303,243
304,167
305,55
306,31
307,329
308,429
309,308
310,191
311,32
312,145
313,504
314,297
315,154
316,558
317,492
318,563
319,6
320,355
321,416
322,368
323,518
324,309
325,276
326,396
327,122
328,193
329,232
330,444
331,311
332,139
333,551
334,133
335,473
336,530
337,474
338,533
339,475
340,324
341,443
342,548
343,399
344,331
345,370
346,386
347,185
348,124
349,321
350,542
351,275
352,512
353,431
354,565
355,79
356,278
357,312
358,188
359,81
360,457
361,520
362,476
363,80
364,414
365,459
366,362
367,446
368,252
369,234
370,573
371,153
372,314
373,61
374,392
375,264
376,557
377,384
378,104
379,477
380,277
381,359
382,349
383,195
384,458
385,341
386,27
387,378
388,13
389,357
390,566
391,540
392,332
393,155
394,490
395,304
396,106
397,235
398,140
399,251
400,236
401,385
402,36
403,398
404,298
405,126
406,41
407,82
408,484
409,387
410,553
411,241
412,77
413,2
414,105
415,125
416,128
417,204
418,465
419,505
420,372
421,107
422,364
423,448
424,75
425,197
426,326
427,57
428,333
429,310
430,163
431,8
432,335
433,433
434,543
435,417
436,291
437,268
438,213
439,460
440,90
441,254
442,28
443,560
444,336
445,544
446,567
447,408
448,426
449,121
450,165
451,522
452,373
453,569
454,215
455,371
456,527
457,99
458,534
459,83
460,255
461,375
462,273
463,315
464,194
465,435
466,108
467,109
468,401
469,507
470,52
471,10
472,564
473,348
474,279
475,351
476,461
477,428
478,316
479,38
480,524
481,402
482,7
483,72
484,419
485,65
486,190
487,56
488,338
489,432
490,256
491,418
492,92
493,130
494,238
495,550
496,389
497,404
498,535
499,570
500,350
501,208
502,74
503,420
504,352
505,318
506,436
507,445
508,94
509,199
510,463
511,73
512,494
513,574
514,545
515,450
516,233
517,240
518,508
519,174
520,546
521,422
522,138
523,12
524,547
525,111
526,330
527,403
528,132
529,113
530,129
531,354
532,270
533,171
534,391
535,438
536,258
537,18
538,320
539,245
540,513
541,175
542,537
543,142
544,257
545,496
546,176
547,217
548,101
549,423
550,452
551,95
552,356
553,62
554,144
555,289
556,40
557,259
558,242
559,464
560,451
561,479
562,549
563,219
564,555
565,552
566,161
567,181
568,45
569,307
570,388
571,21
572,4
573,466
