vertex,label
0,377
1,613
2,240
3,74
4,679
5,242
6,618
7,502
8,95
9,207
10,94
11,268
12,224
13,428
14,58
15,266
16,323
17,356
18,330
19,269
20,291
21,379
22,359
23,503
24,167
25,535
26,26
27,410
28,27
29,536
30,518
31,358
32,430
33,183
34,22
35,620
36,104
37,35
38,142
39,4
40,69
41,656
42,206
43,505
44,584
45,308
46,687
47,125
48,287
49,378
50,243
51,429
52,292
53,126
54,105
55,294
56,411
57,631
58,360
59,633
60,110
61,208
62,532
63,332
64,245
65,362
66,228
67,563
68,596
69,683
70,102
71,672
72,96
73,499
74,116
75,363
76,146
77,537
78,661
79,650
80,585
81,678
82,710
83,166
84,628
85,619
86,544
87,37
88,597
89,169
90,456
91,239
92,431
93,148
94,128
95,97
96,380
97,296
98,632
99,210
100,458
101,127
102,271
103,598
104,143
105,295
106,184
107,564
108,381
109,247
110,246
111,38
112,566
113,334
114,209
115,546
116,185
117,383
118,168
119,504
120,98
121,615
122,413
123,182
124,534
125,187
126,333
127,11
128,457
129,84
130,336
131,586
132,170
133,312
134,480
135,482
136,621
137,248
138,329
139,241
140,189
141,521
142,384
143,250
144,16
145,81
146,118
147,252
148,479
149,59
150,433
151,331
152,188
153,272
154,314
155,549
156,365
157,587
158,229
159,254
160,483
161,270
162,385
163,589
164,694
165,603
166,484
167,605
168,562
169,607
170,412
171,519
172,76
173,663
174,459
175,155
176,565
177,284
178,45
179,190
180,434
181,520
182,485
183,129
184,567
185,192
186,387
187,338
188,28
189,311
190,50
191,367
192,172
193,691
194,369
195,415
196,568
197,507
198,382
199,388
200,52
201,676
202,693
203,12
204,463
205,522
206,117
207,99
208,617
209,414
210,78
211,44
212,509
213,390
214,462
215,548
216,14
217,590
218,231
219,600
220,60
221,130
222,157
223,651
224,141
225,39
226,145
227,419
228,550
229,335
230,604
231,273
232,15
233,293
234,461
235,707
236,460
237,601
238,107
239,186
240,112
241,677
242,340
243,609
244,233
245,389
246,588
247,524
248,86
249,2
250,366
251,464
252,392
253,708
254,152
255,662
256,339
257,569
258,623
259,193
260,466
261,583
262,394
263,417
264,698
265,645
266,249
267,24
268,131
269,608
270,364
271,435
272,487
273,624
274,147
275,274
276,508
277,418
278,674
279,571
280,255
281,191
282,106
283,342
284,132
285,348
286,211
287,275
288,120
289,276
290,226
291,573
292,386
293,173
294,610
295,685
296,437
297,297
298,149
299,154
300,51
301,684
302,73
303,436
304,278
305,416
306,489
307,279
308,538
309,575
310,313
311,552
312,232
313,195
314,18
315,138
316,213
317,62
318,175
319,634
320,396
321,647
322,577
323,156
324,465
325,33
326,315
327,432
328,83
329,134
330,361
331,467
332,6
333,158
334,40
335,669
336,121
337,316
338,214
339,230
340,13
341,319
342,398
343,393
344,234
345,350
346,438
347,349
348,235
349,510
350,468
351,317
352,318
353,470
354,653
355,523
356,539
357,625
358,440
359,280
360,692
361,680
362,46
363,88
364,506
365,216
366,119
367,704
368,421
369,89
370,71
371,124
372,299
373,681
374,108
375,665
376,87
377,9
378,196
379,171
380,7
381,281
382,640
383,337
384,654
385,511
386,23
387,488
388,236
389,135
390,420
391,136
392,201
393,627
394,395
395,472
396,422
397,194
398,251
399,90
400,341
401,344
402,174
403,576
404,212
405,64
406,512
407,244
408,442
409,551
410,701
411,176
412,591
413,553
414,346
415,151
416,486
417,277
418,471
419,526
420,343
421,282
422,371
423,666
424,80
425,400
426,253
427,667
428,298
429,671
430,237
431,514
432,177
433,0
434,602
435,320
436,215
437,473
438,490
439,469
440,491
441,475
442,554
443,82
444,92
445,197
446,705
447,47
448,592
449,368
450,300
451,5
452,622
453,144
454,159
455,198
456,635
457,655
458,570
459,283
460,528
461,322
462,540
463,53
464,352
465,354
466,515
467,474
468,493
469,30
470,63
471,525
472,637
473,495
474,160
475,527
476,496
477,391
478,324
479,91
480,100
481,256
482,161
483,258
484,373
485,370
486,109
487,217
488,636
489,67
490,399
491,65
492,711
493,477
494,21
495,541
496,572
497,54
498,238
499,111
500,579
501,668
502,513
503,257
504,439
505,66
506,113
507,682
508,401
509,137
510,325
511,402
512,492
513,36
514,629
515,77
516,178
517,555
518,397
519,48
520,68
521,32
522,686
523,259
524,556
525,424
526,657
527,574
528,497
529,219
530,517
531,612
532,500
533,261
534,347
535,327
536,3
537,648
538,262
539,444
540,180
541,218
542,481
543,578
544,55
545,163
546,658
547,558
548,445
549,606
550,498
551,56
552,646
553,529
554,372
555,29
556,199
557,689
558,614
559,403
560,61
561,41
562,221
563,531
564,34
565,516
566,626
567,93
568,17
569,441
570,423
571,115
572,580
573,700
574,659
575,476
576,57
577,443
578,301
579,375
580,202
581,670
582,374
583,31
584,582
585,425
586,101
587,642
588,200
589,450
590,260
591,427
592,703
593,162
594,49
595,25
596,593
597,220
598,664
599,70
600,446
601,223
602,103
603,543
604,285
605,85
606,447
607,302
608,79
609,530
610,559
611,688
612,286
613,405
614,353
615,225
616,595
617,75
618,404
619,19
620,304
621,345
622,594
623,72
624,501
625,449
626,351
627,204
628,545
629,355
630,448
631,452
632,150
633,303
634,599
635,326
636,153
637,454
638,639
639,560
640,673
641,638
642,690
643,8
644,406
645,660
646,533
647,644
648,263
649,227
650,305
651,426
652,695
653,181
654,451
655,288
656,641
657,264
658,407
659,222
660,652
661,611
662,1
663,306
664,123
665,289
666,42
667,133
668,547
669,376
670,696
671,307
672,561
673,557
674,702
675,20
676,643
677,309
678,203
679,265
680,310
681,321
682,114
683,164
684,453
685,542
686,10
687,697
688,706
689,709
690,122
691,478
692,455
693,205
694,179
695,139
696,140
697,675
698,494
699,699
700,649
701,267
702,616
703,43
704,581
705,357
706,630
707,328
708,408
709,409
710,290
711,165
