vertex,label
0,280
1,169
2,150
3,37
4,365
5,242
6,281
7,446
8,189
9,149
10,97
11,386
12,282
13,6
14,14
15,31
16,387
17,218
18,454
19,151
20,330
21,188
22,217
23,153
24,130
25,219
26,458
27,310
28,479
29,424
30,77
31,296
32,297
33,426
34,312
35,155
36,263
37,404
38,125
39,127
40,171
41,78
42,61
43,79
44,264
45,298
46,23
47,437
48,469
49,170
50,311
51,190
52,348
53,243
54,172
55,113
56,220
57,313
58,28
59,62
60,50
61,299
62,4
63,366
64,314
65,191
66,222
67,192
68,265
69,132
70,455
71,99
72,114
73,244
74,47
75,152
76,418
77,331
78,332
79,300
80,283
81,8
82,80
83,405
84,98
85,96
86,419
87,81
88,49
89,101
90,174
91,100
92,193
93,459
94,389
95,450
96,367
97,194
98,368
99,245
100,115
101,406
102,349
103,315
104,173
105,195
106,82
107,333
108,38
109,317
110,438
111,176
112,30
113,129
114,407
115,196
116,246
117,247
118,197
119,131
120,460
121,134
122,285
123,369
124,473
125,133
126,198
127,316
128,351
129,427
130,468
131,301
132,249
133,370
134,136
135,33
136,439
137,64
138,116
139,474
140,5
141,135
142,318
143,175
144,334
145,451
146,445
147,388
148,476
149,284
150,137
151,335
152,391
153,7
154,117
155,40
156,266
157,267
158,139
159,319
160,63
161,177
162,248
163,250
164,138
165,42
166,477
167,35
168,199
169,140
170,372
171,84
172,224
173,119
174,24
175,268
176,221
177,43
178,440
179,178
180,83
181,350
182,16
183,447
184,85
185,428
186,223
187,352
188,154
189,429
190,390
191,461
192,225
193,393
194,269
195,0
196,25
197,65
198,336
199,251
200,11
201,462
202,408
203,67
204,441
205,337
206,200
207,286
208,321
209,86
210,478
211,201
212,463
213,227
214,353
215,69
216,141
217,409
218,156
219,226
220,354
221,287
222,410
223,88
224,270
225,157
226,475
227,338
228,70
229,288
230,290
231,102
232,302
233,39
234,303
235,71
236,17
237,456
238,87
239,431
240,289
241,392
242,432
243,142
244,202
245,371
246,452
247,118
248,464
249,68
250,339
251,203
252,323
253,457
254,394
255,66
256,205
257,471
258,228
259,73
260,420
261,373
262,18
263,304
264,291
265,32
266,252
267,356
268,1
269,320
270,179
271,229
272,411
273,89
274,395
275,374
276,13
277,144
278,412
279,180
280,27
281,120
282,207
283,470
284,121
285,91
286,51
287,159
288,375
289,271
290,355
291,396
292,103
293,340
294,230
295,52
296,53
297,422
298,26
299,44
300,341
301,357
302,54
303,181
304,158
305,232
306,272
307,292
308,34
309,453
310,413
311,29
312,465
313,414
314,421
315,209
316,72
317,183
318,253
319,254
320,358
321,160
322,90
323,104
324,122
325,12
326,204
327,74
328,145
329,273
330,448
331,377
332,123
333,106
334,430
335,275
336,206
337,466
338,294
339,233
340,208
341,434
342,41
343,379
344,182
345,305
346,325
347,255
348,10
349,472
350,75
351,376
352,397
353,322
354,92
355,324
356,211
357,213
358,274
359,184
360,105
361,93
362,378
363,433
364,231
365,36
366,442
367,342
368,398
369,147
370,210
371,20
372,107
373,212
374,380
375,45
376,46
377,400
378,415
379,326
380,48
381,161
382,2
383,15
384,55
385,327
386,328
387,185
388,276
389,343
390,162
391,214
392,257
393,19
394,234
395,256
396,236
397,258
398,306
399,444
400,124
401,164
402,344
403,56
404,143
405,381
406,238
407,259
408,293
409,108
410,235
411,382
412,399
413,402
414,109
415,295
416,435
417,423
418,148
419,215
420,359
421,57
422,216
423,186
424,425
425,480
426,187
427,307
428,76
429,416
430,345
431,277
432,309
433,449
434,111
435,239
436,163
437,58
438,329
439,126
440,260
441,59
442,360
443,165
444,361
445,401
446,110
447,128
448,146
449,278
450,346
451,240
452,21
453,362
454,166
455,308
456,3
457,383
458,168
459,436
460,467
461,443
462,363
463,417
464,94
465,279
466,261
467,262
468,95
469,364
470,237
471,60
472,403
473,9
474,167
475,22
476,112
477,384
478,347
479,385
480,241
