vertex,label
0,73
1,95
2,115
3,96
4,118
5,86
6,11
7,104
8,124
9,19
10,62
11,64
12,71
13,49
14,120
15,52
16,87
17,5
18,69
19,51
20,74
21,21
22,43
23,7
24,76
25,37
26,23
27,20
28,0
29,77
30,125
31,16
32,25
33,3
34,106
35,113
36,10
37,119
38,134
39,141
40,79
41,98
42,58
43,55
44,59
45,100
46,89
47,12
48,129
49,35
50,26
51,142
52,107
53,27
54,4
55,138
56,8
57,132
58,44
59,80
60,36
61,53
62,38
63,116
64,24
65,78
66,1
67,17
68,109
69,46
70,140
71,6
72,122
73,39
74,45
75,131
76,47
77,60
78,29
79,133
80,121
81,65
82,54
83,40
84,111
85,101
86,137
87,56
88,66
89,143
90,42
91,2
92,68
93,110
94,88
95,123
96,82
97,63
98,108
99,130
100,13
101,81
102,31
103,83
104,70
105,126
106,128
107,97
108,91
109,33
110,28
111,34
112,102
113,15
114,93
115,14
116,48
117,30
118,67
119,105
120,135
121,112
122,114
123,136
124,41
125,90
126,72
127,32
128,61
129,99
130,57
131,50
132,9
133,85
134,139
135,75
136,18
137,103
138,117
139,22
140,92
141,94
142,84
143,127
