vertex,label
0,525
1,83
2,131
3,325
4,534
5,398
6,60
7,373
8,452
9,241
10,208
11,192
12,133
13,483
14,210
15,576
16,19
17,400
18,374
19,290
20,592
21,142
22,394
23,646
24,510
25,245
26,159
27,527
28,246
29,116
30,165
31,26
32,621
33,177
34,376
35,71
36,451
37,401
38,248
39,355
40,372
41,624
42,316
43,608
44,263
45,35
46,167
47,594
48,429
49,453
50,455
51,30
52,352
53,291
54,289
55,61
56,461
57,223
58,509
59,528
60,403
61,98
62,350
63,274
64,423
65,17
66,249
67,135
68,552
69,225
70,144
71,207
72,212
73,193
74,194
75,166
76,139
77,108
78,511
79,404
80,132
81,485
82,45
83,181
84,426
85,158
86,433
87,416
88,613
89,492
90,36
91,29
92,92
93,537
94,126
95,418
96,566
97,390
98,14
99,31
100,377
101,13
102,399
103,414
104,196
105,118
106,160
107,179
108,329
109,226
110,74
111,595
112,402
113,578
114,251
115,201
116,375
117,307
118,568
119,175
120,252
121,15
122,37
123,293
124,620
125,214
126,169
127,102
128,216
129,638
130,120
131,309
132,218
133,317
134,494
135,156
136,276
137,198
138,420
139,213
140,171
141,47
142,354
143,228
144,644
145,295
146,539
147,172
148,636
149,121
150,606
151,254
152,378
153,106
154,615
155,82
156,186
157,529
158,580
159,609
160,379
161,332
162,18
163,269
164,229
165,122
166,406
167,49
168,237
169,278
170,407
171,280
172,256
173,85
174,231
175,62
176,553
177,265
178,1
179,346
180,467
181,123
182,464
183,581
184,448
185,174
186,555
187,466
188,73
189,145
190,512
191,147
192,356
193,75
194,103
195,69
196,507
197,141
198,435
199,513
200,468
201,0
202,110
203,243
204,540
205,530
206,124
207,119
208,287
209,294
210,173
211,526
212,514
213,105
214,583
215,183
216,318
217,470
218,319
219,281
220,357
221,422
222,596
223,591
224,33
225,607
226,532
227,549
228,408
229,437
230,442
231,21
232,582
233,39
234,628
235,496
236,205
237,258
238,72
239,334
240,233
241,188
242,90
243,230
244,335
245,622
246,419
247,487
248,53
249,146
250,515
251,629
252,380
253,647
254,439
255,631
256,456
257,321
258,516
259,614
260,444
261,336
262,273
263,10
264,331
265,392
266,176
267,450
268,381
269,471
270,593
271,234
272,533
273,557
274,358
275,409
276,64
277,136
278,260
279,360
280,262
281,100
282,382
283,297
284,55
285,632
286,138
287,518
288,134
289,472
290,424
291,323
292,236
293,57
294,66
295,458
296,384
297,41
298,441
299,630
300,282
301,38
302,493
303,362
304,559
305,199
306,320
307,551
308,541
309,443
310,264
311,87
312,474
313,475
314,267
315,58
316,486
317,385
318,299
319,338
320,405
321,148
322,340
323,3
324,637
325,89
326,460
327,91
328,149
329,333
330,353
331,383
332,432
333,255
334,421
335,522
336,339
337,283
338,543
339,446
340,454
341,434
342,107
343,259
344,279
345,542
346,605
347,411
348,150
349,152
350,436
351,154
352,517
353,257
354,535
355,190
356,8
357,63
358,313
359,266
360,301
361,324
362,112
363,178
364,153
365,585
366,5
367,567
368,32
369,161
370,34
371,524
372,300
373,180
374,558
375,616
376,268
377,296
378,445
379,544
380,364
381,227
382,93
383,220
384,626
385,86
386,12
387,271
388,217
389,125
390,597
391,189
392,520
393,302
394,46
395,109
396,413
397,425
398,495
399,326
400,480
401,253
402,128
403,303
404,497
405,211
406,623
407,187
408,498
409,277
410,387
411,342
412,219
413,570
414,292
415,250
416,640
417,238
418,366
419,389
420,554
421,6
422,412
423,20
424,304
425,598
426,560
427,484
428,235
429,285
430,361
431,163
432,477
433,2
434,625
435,391
436,23
437,438
438,70
439,469
440,143
441,327
442,427
443,499
444,410
445,359
446,479
447,328
448,643
449,610
450,117
451,286
452,261
453,322
454,111
455,645
456,599
457,478
458,575
459,642
460,298
461,489
462,633
463,162
464,95
465,88
466,447
467,77
468,428
469,168
470,368
471,440
472,462
473,600
474,639
475,24
476,577
477,481
478,344
479,16
480,94
481,569
482,215
483,43
484,25
485,501
486,164
487,195
488,305
489,388
490,348
491,584
492,76
493,104
494,96
495,315
496,635
497,9
498,11
499,56
500,40
501,22
502,612
503,503
504,200
505,182
506,363
507,619
508,634
509,617
510,587
511,386
512,561
513,79
514,369
515,531
516,185
517,51
518,545
519,505
520,239
521,370
522,288
523,306
524,393
525,491
526,209
527,589
528,601
529,65
530,247
531,42
532,84
533,343
534,365
535,490
536,308
537,48
538,536
539,27
540,97
541,330
542,50
543,415
544,240
545,345
546,602
547,367
548,556
549,521
550,202
551,130
552,502
553,618
554,78
555,242
556,590
557,275
558,473
559,204
560,113
561,562
562,395
563,221
564,155
565,81
566,603
567,347
568,59
569,572
570,191
571,337
572,170
573,546
574,310
575,430
576,127
577,564
578,222
579,396
580,151
581,574
582,197
583,68
584,463
585,140
586,284
587,341
588,604
589,349
590,115
591,519
592,417
593,224
594,157
595,99
596,488
597,311
598,244
599,431
600,548
601,476
602,563
603,550
604,137
605,627
606,459
607,312
608,482
609,52
610,232
611,538
612,547
613,4
614,586
615,44
616,465
617,7
618,588
619,573
620,397
621,571
622,129
623,565
624,504
625,371
626,449
627,506
628,457
629,114
630,314
631,206
632,270
633,508
634,54
635,351
636,500
637,101
638,203
639,272
640,28
641,67
642,184
643,611
644,523
645,579
646,80
647,641
