vertex,label
0,106
1,4
2,62
3,147
4,81
5,152
6,49
7,159
8,209
9,161
10,115
11,10
12,80
13,72
14,149
15,100
16,118
17,28
18,169
19,51
20,20
21,119
22,196
23,150
24,87
25,35
26,26
27,6
28,1
29,184
30,82
31,84
32,52
33,132
34,77
35,38
36,162
37,37
38,127
39,13
40,32
41,151
42,197
43,22
44,179
45,168
46,67
47,120
48,216
49,36
50,166
51,55
52,128
53,170
54,130
55,14
56,135
57,16
58,199
59,207
60,79
61,86
62,39
63,186
64,109
65,220
66,136
67,192
68,3
69,171
70,15
71,99
72,138
73,140
74,202
75,110
76,41
77,180
78,201
79,27
80,215
81,142
82,181
83,137
84,25
85,88
86,59
87,200
88,219
89,61
90,188
91,43
92,112
93,143
94,57
95,153
96,183
97,30
98,121
99,90
100,129
101,69
102,187
103,53
104,91
105,212
106,176
107,18
108,185
109,155
110,70
111,92
112,114
113,221
114,203
115,46
116,45
117,9
118,47
119,64
120,60
121,163
122,190
123,131
124,40
125,76
126,116
127,144
128,29
129,210
130,19
131,71
132,108
133,146
134,85
135,211
136,111
137,73
138,194
139,17
140,5
141,198
142,172
143,44
144,48
145,102
146,54
147,75
148,101
149,156
150,154
151,74
152,206
153,145
154,89
155,139
156,0
157,214
158,195
159,103
160,83
161,12
162,123
163,97
164,158
165,24
166,124
167,157
168,164
169,174
170,178
171,66
172,208
173,105
174,160
175,148
176,182
177,94
178,175
179,191
180,165
181,113
182,205
183,2
184,34
185,68
186,204
187,104
188,213
189,173
190,8
191,42
192,177
193,96
194,63
195,31
196,98
197,33
198,65
199,21
200,50
201,133
202,78
203,218
204,56
205,107
206,95
207,217
208,167
209,122
210,11
211,134
212,125
213,7
214,189
215,126
216,117
217,58
218,141
219,23
220,93
221,193
