vertex,label
0,478
1,35
2,11
3,69
4,277
5,459
6,808
7,129
8,75
9,391
10,118
11,456
12,461
13,775
14,708
15,606
16,596
17,229
18,154
19,519
20,598
21,206
22,575
23,707
24,278
25,574
26,58
27,52
28,441
29,24
30,324
31,556
32,569
33,393
34,507
35,577
36,632
37,163
38,423
39,91
40,166
41,823
42,296
43,587
44,21
45,516
46,132
47,518
48,413
49,255
50,124
51,297
52,539
53,347
54,761
55,850
56,210
57,608
58,852
59,433
60,395
61,38
62,141
63,372
64,280
65,612
66,394
67,259
68,615
69,374
70,830
71,630
72,578
73,634
74,790
75,143
76,729
77,854
78,763
79,426
80,533
81,742
82,463
83,299
84,145
85,271
86,495
87,626
88,53
89,348
90,168
91,76
92,241
93,390
94,801
95,350
96,716
97,812
98,320
99,715
100,103
101,451
102,167
103,822
104,558
105,576
106,509
107,142
108,279
109,815
110,192
111,352
112,616
113,133
114,263
115,652
116,465
117,534
118,188
119,169
120,653
121,2
122,515
123,156
124,563
125,387
126,731
127,315
128,855
129,541
130,252
131,467
132,16
133,165
134,323
135,189
136,744
137,745
138,841
139,842
140,668
141,672
142,86
143,743
144,825
145,366
146,806
147,392
148,723
149,158
150,56
151,635
152,824
153,349
154,553
155,230
156,397
157,260
158,160
159,398
160,469
161,77
162,289
163,853
164,275
165,19
166,79
167,692
168,55
169,346
170,131
171,655
172,231
173,778
174,497
175,354
176,846
177,355
178,674
179,262
180,325
181,490
182,191
183,765
184,232
185,417
186,470
187,371
188,190
189,100
190,207
191,817
192,443
193,110
194,105
195,234
196,633
197,858
198,236
199,375
200,120
201,530
202,193
203,357
204,199
205,599
206,610
207,209
208,536
209,580
210,81
211,819
212,637
213,462
214,102
215,162
216,748
217,399
218,72
219,445
220,617
221,57
222,471
223,282
224,46
225,733
226,468
227,619
228,735
229,10
230,238
231,737
232,284
233,239
234,657
235,39
236,212
237,686
238,281
239,499
240,513
241,144
242,773
243,240
244,153
245,620
246,242
247,122
248,718
249,300
250,14
251,535
252,639
253,762
254,720
255,302
256,211
257,654
258,377
259,147
260,66
261,104
262,121
263,659
264,161
265,752
266,498
267,148
268,301
269,747
270,486
271,691
272,425
273,327
274,233
