vertex,label
0,78
1,77
2,0
3,24
4,10
5,119
6,111
7,60
8,38
9,107
10,45
11,71
12,68
13,73
14,13
15,123
16,118
17,57
18,83
19,91
20,21
21,42
22,41
23,52
24,139
25,136
26,64
27,128
28,25
29,12
30,70
31,125
32,133
33,87
34,82
35,27
36,14
37,53
38,88
39,112
40,31
41,48
42,72
43,55
44,1
45,75
46,35
47,39
48,9
49,109
50,116
51,115
52,81
53,3
54,122
55,36
56,47
57,101
58,140
59,49
60,67
61,56
62,105
63,63
64,19
65,69
66,33
67,18
68,97
69,94
70,58
71,90
72,80
73,124
74,79
75,51
76,129
77,93
78,37
79,2
80,59
81,99
82,65
83,135
84,132
85,8
86,32
87,131
88,54
89,100
90,89
91,117
92,86
93,20
94,98
95,113
96,28
97,61
98,102
99,76
100,126
101,92
102,43
103,6
104,114
105,4
106,11
107,95
108,29
109,84
110,138
111,127
112,62
113,46
114,137
115,15
116,130
117,22
118,5
119,106
120,85
121,74
122,40
123,110
124,30
125,7
126,26
127,96
128,108
129,120
130,104
131,93
132,16
133,66
134,134
135,50
136,121
137,34
138,17
139,23
140,44
141,103
