vertex,label
0,484
1,462
2,245
3,159
4,125
5,89
6,57
7,58
8,439
9,90
10,15
11,729
12,596
13,562
14,160
15,140
16,483
17,337
18,319
19,195
20,597
21,223
22,564
23,673
24,624
25,749
26,642
27,717
28,737
29,141
30,403
31,598
32,220
33,196
34,318
35,440
36,364
37,402
38,68
39,1
40,365
41,656
42,289
43,516
44,197
45,246
46,67
47,161
48,405
49,11
50,437
51,404
52,265
53,459
54,643
55,683
56,657
57,599
58,199
59,291
60,336
61,292
62,59
63,623
64,684
65,464
66,81
67,222
68,744
69,563
70,441
71,745
72,293
73,625
74,321
75,686
76,366
77,756
78,406
79,2
80,705
81,600
82,224
83,109
84,163
85,368
86,82
87,60
88,718
89,22
90,644
91,338
92,746
93,123
94,540
95,731
96,367
97,730
98,266
99,601
100,674
101,162
102,267
103,602
104,339
105,340
106,369
107,164
108,198
109,485
110,226
111,463
112,443
113,142
114,407
115,5
116,408
117,320
118,518
119,738
120,519
121,165
122,69
123,699
124,144
125,466
126,166
127,126
128,565
129,603
130,409
131,84
132,541
133,576
134,323
135,370
136,372
137,627
138,521
139,567
140,659
141,543
142,167
143,322
144,294
145,675
146,629
147,200
148,85
149,47
150,569
151,545
152,733
153,268
154,145
155,92
156,228
157,442
158,523
159,229
160,688
161,169
162,410
163,708
164,465
165,247
166,201
167,180
168,373
169,486
170,604
171,341
172,127
173,709
174,105
175,248
176,171
177,487
178,172
179,520
180,45
181,577
182,566
183,168
184,181
185,412
186,411
187,371
188,170
189,579
190,249
191,468
192,542
193,605
194,676
195,269
196,250
197,677
198,413
199,606
200,645
201,646
202,143
203,488
204,489
205,739
206,202
207,182
208,203
209,295
210,128
211,700
212,490
213,70
214,71
215,491
216,752
217,342
218,444
219,719
220,547
221,270
222,374
223,658
224,758
225,720
226,204
227,522
228,492
229,225
230,493
231,48
232,94
233,146
234,678
235,205
236,227
237,271
238,49
239,376
240,12
241,104
242,107
243,115
244,206
245,207
246,324
247,296
248,208
249,33
250,378
251,343
252,711
253,524
254,174
255,251
256,183
257,176
258,525
259,96
260,272
261,42
262,209
263,21
264,72
265,685
266,50
267,40
268,252
269,0
270,74
271,36
272,51
273,273
274,526
275,494
276,210
277,469
278,147
279,414
280,701
281,230
282,568
283,467
284,470
285,702
286,185
287,445
288,274
289,570
290,211
291,28
292,379
293,24
294,52
295,117
296,471
297,8
298,607
299,578
300,572
301,687
302,129
303,608
304,231
305,472
306,275
307,297
308,130
309,173
310,415
311,298
312,527
313,648
314,375
315,546
316,53
317,710
318,495
319,132
320,325
321,20
322,233
323,277
324,73
325,212
326,23
327,679
328,213
329,214
330,680
331,6
332,35
333,580
334,628
335,446
336,473
337,448
338,626
339,37
340,253
341,87
342,380
343,630
344,609
345,610
346,544
347,184
348,75
349,344
350,447
351,131
352,548
353,689
354,106
355,660
356,300
357,326
358,743
359,721
360,328
361,254
362,549
363,550
364,301
365,330
366,551
367,474
368,346
369,299
370,302
371,61
372,303
373,97
374,216
375,449
376,552
377,647
378,475
379,554
380,54
381,748
382,118
383,327
384,86
385,690
386,3
387,377
388,742
389,88
390,348
391,631
392,612
393,347
394,691
395,382
396,114
397,497
398,703
399,381
400,712
401,661
402,416
403,134
404,108
405,417
406,450
407,232
408,345
409,98
410,276
411,235
412,29
413,39
414,581
415,476
416,148
417,133
418,278
419,704
420,349
421,611
422,332
423,613
424,93
425,350
426,305
427,304
428,632
429,692
430,135
431,418
432,280
433,496
434,116
435,751
436,255
437,9
438,633
439,175
440,553
441,99
442,528
443,16
444,498
445,306
446,634
447,25
448,256
449,750
450,741
451,419
452,635
453,529
454,307
455,279
456,281
457,693
458,636
459,582
460,499
461,477
462,62
463,119
464,530
465,149
466,308
467,27
468,662
469,234
470,351
471,282
472,571
473,583
474,353
475,451
476,663
477,187
478,177
479,186
480,383
481,188
482,41
483,91
484,732
485,55
486,584
487,236
488,664
489,56
490,215
491,531
492,237
493,532
494,614
495,352
496,500
497,586
498,283
499,420
500,665
501,722
502,384
503,757
504,694
505,151
506,385
507,120
508,386
509,136
510,238
511,421
512,43
513,713
514,309
515,95
516,13
517,217
518,387
519,585
520,137
521,388
522,666
523,479
524,501
525,452
526,556
527,150
528,723
529,189
530,329
531,14
532,503
533,354
534,740
535,389
536,110
537,754
538,667
539,390
540,310
541,650
542,391
543,355
544,478
545,423
546,555
547,284
548,76
549,637
550,356
551,533
552,453
553,422
554,424
555,44
556,454
557,112
558,285
559,257
560,587
561,753
562,724
563,138
564,696
565,153
566,588
567,311
568,734
569,426
570,714
571,26
572,615
573,725
574,681
575,456
576,63
577,502
578,111
579,258
580,557
581,287
582,191
583,358
584,652
585,392
586,393
587,83
588,394
589,480
590,260
591,573
592,395
593,240
594,397
595,589
596,654
597,590
598,591
599,18
600,617
601,716
602,616
603,534
604,504
605,425
606,505
607,558
608,152
609,574
610,17
611,669
612,239
613,506
614,668
615,507
616,7
617,190
618,735
619,77
620,728
621,508
622,427
623,592
624,4
625,455
626,179
627,651
628,428
629,19
630,481
631,313
632,396
633,670
634,653
635,331
636,334
637,755
638,34
639,30
640,78
641,219
642,79
643,155
644,429
645,535
646,101
647,682
648,593
649,736
650,241
651,560
652,102
653,357
654,431
655,638
656,509
657,156
658,698
659,695
660,458
661,594
662,259
663,618
664,288
665,192
666,726
667,706
668,261
669,218
670,122
671,398
672,510
673,314
674,100
675,430
676,359
677,64
678,511
679,671
680,619
681,457
682,66
683,31
684,242
685,536
686,595
687,672
688,315
689,121
690,178
691,194
692,360
693,333
694,639
695,621
696,335
697,262
698,747
699,243
700,512
701,399
702,400
703,221
704,38
705,361
706,46
707,157
708,362
709,697
710,432
711,263
712,707
713,139
714,290
715,482
716,113
717,727
718,537
719,363
720,65
721,641
722,401
723,154
724,620
725,538
726,124
727,434
728,433
729,80
730,286
731,103
732,312
733,435
734,193
735,317
736,575
737,513
738,32
739,244
740,649
741,655
742,436
743,316
744,715
745,640
746,158
747,622
748,438
749,460
750,514
751,10
752,539
753,461
754,515
755,264
756,559
757,517
758,561
