vertex,label
0,69
1,3
2,56
3,265
4,299
5,96
6,82
7,241
8,132
9,309
10,49
11,301
12,7
13,195
14,223
15,58
16,103
17,217
18,349
19,245
20,25
21,194
22,356
23,154
24,284
25,296
26,178
27,332
28,266
29,306
30,86
31,5
32,225
33,114
34,334
35,193
36,219
37,231
38,53
39,196
40,347
41,198
42,167
43,83
44,200
45,220
46,251
47,137
48,185
49,221
50,31
51,28
52,134
53,115
54,70
55,48
56,116
57,235
58,2
59,63
60,303
61,136
62,336
63,42
64,18
65,0
66,22
67,227
68,259
69,316
70,138
71,202
72,32
73,269
74,180
75,286
76,71
77,158
78,209
79,10
80,182
81,325
82,27
83,338
84,247
85,302
86,244
87,50
88,111
89,85
90,57
91,100
92,143
93,156
94,246
95,229
96,201
97,248
98,268
99,283
100,179
101,92
102,285
103,23
104,230
105,157
106,343
107,204
108,191
109,354
110,131
111,300
112,159
113,161
114,141
115,140
116,163
117,30
118,59
119,290
120,24
121,270
122,232
123,142
124,44
125,184
126,76
127,250
128,118
129,258
130,305
131,120
132,267
133,91
134,348
135,127
136,307
137,34
138,205
139,146
140,11
141,162
142,90
143,328
144,88
145,207
146,26
147,208
148,261
149,186
150,12
151,256
152,252
153,72
154,164
155,41
156,133
157,80
158,17
159,308
160,243
161,212
162,288
163,121
164,122
165,99
166,14
167,263
168,67
169,234
170,135
171,61
172,21
173,337
174,228
175,101
176,20
177,317
178,102
179,249
180,144
181,166
182,150
183,43
184,199
185,189
186,155
187,313
188,350
189,109
190,304
191,145
192,216
193,4
194,218
195,226
196,39
197,98
198,1
199,298
200,315
201,139
202,93
203,35
204,60
205,206
206,271
207,168
208,273
209,287
210,119
211,104
212,62
213,280
214,319
215,323
216,275
217,289
218,147
219,310
220,152
221,117
222,224
223,358
224,87
225,291
226,264
227,19
228,260
229,6
230,124
231,341
232,125
233,254
234,89
235,9
236,73
237,318
238,339
239,293
240,312
241,13
242,36
243,169
244,52
245,292
246,64
247,126
248,321
249,149
250,171
251,236
252,107
253,320
254,326
255,128
256,8
257,177
258,197
259,84
260,165
261,106
262,95
263,345
264,16
265,75
266,15
267,327
268,352
269,295
270,344
271,188
272,172
273,237
274,311
275,108
276,274
277,54
278,33
279,51
280,353
281,174
282,46
283,253
284,77
285,37
286,238
287,210
288,329
289,65
290,322
291,276
292,74
293,78
294,211
295,181
296,110
297,213
298,262
299,183
300,277
301,203
302,79
303,148
304,239
305,173
306,255
307,55
308,113
309,38
310,240
311,331
312,222
313,233
314,324
315,278
316,215
317,297
318,94
319,175
320,279
321,130
322,281
323,40
324,257
325,129
326,66
327,29
328,81
329,214
330,190
331,192
332,187
333,68
334,242
335,272
336,314
337,335
338,151
339,176
340,97
341,170
342,294
343,160
344,351
345,105
346,282
347,153
348,45
349,123
350,47
351,112
