vertex,label
0,49
1,50
2,352
3,115
4,20
5,452
6,289
7,351
8,179
9,67
10,21
11,271
12,501
13,420
14,353
15,502
16,103
17,133
18,167
19,2
20,453
21,369
22,395
23,521
24,195
25,316
26,135
27,77
28,120
29,244
30,334
31,136
32,121
33,419
34,503
35,491
36,473
37,51
38,220
39,166
40,69
41,36
42,107
43,290
44,52
45,318
46,273
47,66
48,181
49,474
50,196
51,53
52,272
53,436
54,523
55,368
56,274
57,421
58,504
59,475
60,454
61,476
62,14
63,292
64,31
65,456
66,505
67,455
68,396
69,24
70,197
71,198
72,137
73,9
74,37
75,182
76,422
77,78
78,524
79,246
80,565
81,371
82,79
83,247
84,317
85,183
86,91
87,138
88,457
89,200
90,90
91,122
92,8
93,249
94,438
95,439
96,0
97,168
98,222
99,184
100,354
101,398
102,423
103,291
104,54
105,123
106,493
107,370
108,459
109,223
110,56
111,355
112,92
113,41
114,441
115,335
116,539
117,139
118,531
119,320
120,397
121,11
122,512
123,558
124,372
125,561
126,248
127,140
128,224
129,225
130,250
131,142
132,93
133,105
134,226
135,25
136,525
137,506
138,333
139,108
140,293
141,559
142,109
143,437
144,373
145,94
146,443
147,374
148,110
149,492
150,44
151,199
152,201
153,144
154,399
155,71
156,294
157,424
158,375
159,202
160,296
161,440
162,494
163,400
164,478
165,203
166,540
167,477
168,319
169,57
170,5
171,376
172,295
173,169
174,45
175,143
176,39
177,336
178,297
179,442
180,541
181,204
182,80
183,425
184,514
185,32
186,533
187,55
188,205
189,513
190,321
191,298
192,567
193,227
194,141
195,337
196,401
197,68
198,566
199,124
200,357
201,542
202,170
203,377
204,145
205,146
206,479
207,480
208,356
209,206
210,111
211,495
212,252
213,70
214,402
215,530
216,59
217,16
218,460
219,496
220,515
221,147
222,378
223,543
224,72
225,322
226,125
227,299
228,149
229,95
230,1
231,379
232,19
233,527
234,96
235,338
236,403
237,532
238,22
239,544
240,33
241,339
242,185
243,26
244,3
245,112
246,458
247,358
248,359
249,275
250,324
251,207
252,545
253,481
254,73
255,18
256,228
257,550
258,461
259,27
260,61
261,62
262,150
263,58
264,404
265,251
266,444
267,426
268,4
269,253
270,380
271,114
272,127
273,208
274,186
275,75
276,300
277,427
278,445
279,482
280,381
281,382
282,360
283,209
284,187
285,446
286,254
287,74
288,211
289,428
290,340
291,383
292,361
293,301
294,342
295,34
296,462
297,303
298,229
299,429
300,188
301,171
302,463
303,384
304,148
305,116
306,560
307,230
308,17
309,210
310,276
311,231
312,212
313,126
314,405
315,35
316,534
317,430
318,97
319,464
320,516
321,497
322,498
323,447
324,546
325,569
326,323
327,535
328,63
329,15
330,29
331,302
332,304
333,172
334,385
335,484
336,326
337,38
338,362
339,518
340,189
341,547
342,113
343,517
344,407
345,465
346,152
347,277
348,466
349,256
350,128
351,306
352,507
353,232
354,406
355,81
356,233
357,386
358,60
359,151
360,118
361,278
362,388
363,499
364,82
365,65
366,467
367,43
368,519
369,129
370,548
371,448
372,483
373,84
374,486
375,234
376,469
377,431
378,173
379,341
380,190
381,98
382,235
383,387
384,508
385,83
386,389
387,307
388,432
389,28
390,549
391,255
392,46
393,409
394,408
395,153
396,520
397,391
398,509
399,410
400,99
401,257
402,258
403,192
404,85
405,23
406,343
407,536
408,154
409,279
410,259
411,411
412,30
413,308
414,213
415,48
416,237
417,64
418,325
419,305
420,156
421,281
422,552
423,119
424,485
425,568
426,412
427,280
428,260
429,327
430,238
431,100
432,487
433,526
434,283
435,262
436,261
437,344
438,449
439,282
440,468
441,328
442,240
443,264
444,86
445,130
446,191
447,413
448,193
449,393
450,242
451,329
452,214
453,265
454,239
455,263
456,537
457,522
458,155
459,157
460,363
461,364
462,345
463,266
464,175
465,158
466,470
467,76
468,553
469,160
470,102
471,40
472,101
473,285
474,346
475,557
476,510
477,216
478,309
479,390
480,365
481,215
482,310
483,347
484,500
485,349
486,132
487,488
488,489
489,10
490,433
491,311
492,284
493,472
494,162
495,131
496,47
497,218
498,267
499,554
500,159
501,538
502,555
503,434
504,435
505,312
506,12
507,528
508,414
509,269
510,330
511,174
512,161
513,217
514,570
515,450
516,134
517,219
518,529
519,556
520,270
521,88
522,163
523,117
524,471
525,313
526,415
527,236
528,241
529,87
530,315
531,194
532,176
533,268
534,366
535,6
536,243
537,451
538,286
539,104
540,392
541,89
542,511
543,178
544,314
545,164
546,287
547,367
548,348
549,177
550,394
551,245
552,563
553,7
554,180
555,562
556,331
557,490
558,350
559,416
560,13
561,417
562,221
563,332
564,551
565,564
566,288
567,42
568,418
569,165
570,106
