vertex,label
0,184
1,53
2,383
3,63
4,73
5,356
6,75
7,353
8,399
9,272
10,42
11,185
12,60
13,29
14,183
15,97
16,275
17,230
18,11
19,142
20,13
21,120
22,123
23,77
24,229
25,209
26,147
27,84
28,211
29,45
30,380
31,274
32,259
33,318
34,50
35,231
36,329
37,44
38,140
39,48
40,2
41,126
42,330
43,261
44,198
45,4
46,319
47,263
48,375
49,144
50,277
51,35
52,233
53,404
54,409
55,164
56,36
57,93
58,388
59,64
60,128
61,363
62,166
63,98
64,1
65,125
66,255
67,116
68,146
69,118
70,242
71,186
72,321
73,72
74,172
75,265
76,396
77,397
78,309
79,167
80,382
81,279
82,333
83,79
84,169
85,281
86,390
87,100
88,283
89,285
90,235
91,105
92,102
93,86
94,55
95,394
96,47
97,23
98,129
99,267
100,213
101,225
102,384
103,24
104,305
105,366
106,81
107,187
108,28
109,49
110,159
111,210
112,214
113,297
114,266
115,278
116,323
117,171
118,402
119,149
120,170
121,215
122,0
123,168
124,243
125,299
126,205
127,370
128,216
129,203
130,234
131,332
132,56
133,315
134,173
135,276
136,218
137,236
138,130
139,103
140,148
141,80
142,258
143,119
144,310
145,334
146,83
147,43
148,117
149,131
150,145
151,393
152,199
153,155
154,395
155,127
156,374
157,335
158,373
159,238
160,188
161,90
162,345
163,237
164,269
165,68
166,121
167,41
168,133
169,14
170,175
171,307
172,104
173,412
174,5
175,57
176,245
177,165
178,219
179,247
180,101
181,150
182,200
183,405
184,220
185,89
186,406
187,248
188,301
189,26
190,62
191,355
192,346
193,357
194,65
195,284
196,336
197,20
198,30
199,106
200,249
201,132
202,240
203,178
204,108
205,338
206,324
207,92
208,135
209,244
210,74
211,54
212,174
213,202
214,286
215,190
216,177
217,298
218,16
219,386
220,152
221,217
222,33
223,287
224,253
225,232
226,110
227,325
228,347
229,367
230,271
231,288
232,411
233,137
234,268
235,289
236,139
237,385
238,25
239,124
240,94
241,6
242,8
243,339
244,32
245,348
246,91
247,189
248,82
249,204
250,398
251,154
252,400
253,320
254,326
255,296
256,192
257,291
258,371
259,359
260,250
261,222
262,156
263,212
264,337
265,251
266,221
267,107
268,158
269,377
270,51
271,252
272,180
273,403
274,37
275,381
276,369
277,134
278,9
279,96
280,378
281,95
282,38
283,22
284,358
285,360
286,280
287,260
288,273
289,343
290,361
291,312
292,141
293,157
294,111
295,138
296,341
297,153
298,303
299,67
300,194
301,196
302,69
303,227
304,401
305,365
306,3
307,59
308,264
309,246
310,349
311,350
312,195
313,85
314,331
315,224
316,143
317,19
318,34
319,340
320,300
321,66
322,39
323,163
324,160
325,52
326,76
327,226
328,368
329,206
330,352
331,46
332,179
333,389
334,115
335,410
336,197
337,21
338,311
339,313
340,372
341,342
342,270
343,78
344,87
345,18
346,151
347,112
348,109
349,207
350,292
351,354
352,239
353,181
354,162
355,193
356,223
357,408
358,362
359,290
360,31
361,201
362,379
363,113
364,414
365,10
366,228
367,282
368,71
369,328
370,17
371,344
372,364
373,304
374,40
375,191
376,70
377,294
378,254
379,293
380,182
381,351
382,317
383,295
384,306
385,136
386,392
387,314
388,387
389,12
390,61
391,7
392,114
393,256
394,262
395,322
396,391
397,316
398,161
399,176
400,407
401,308
402,302
403,15
404,208
405,88
406,122
407,27
408,99
409,241
410,257
411,376
412,327
413,58
