vertex,label
0,272
1,289
2,183
3,85
4,16
5,167
6,119
7,362
8,309
9,235
10,169
11,201
12,215
13,295
14,217
15,118
16,228
17,44
18,357
19,106
20,251
21,297
22,153
23,26
24,171
25,246
26,214
27,253
28,41
29,332
30,13
31,164
32,30
33,87
34,184
35,239
36,286
37,224
38,367
39,254
40,256
41,216
42,241
43,17
44,258
45,15
46,93
47,20
48,198
49,366
50,155
51,279
52,137
53,230
54,172
55,354
56,331
57,32
58,186
59,97
60,121
61,162
62,144
63,257
64,43
65,109
66,157
67,123
68,103
69,219
70,335
71,139
72,74
73,298
74,200
75,188
76,107
77,189
78,108
79,125
80,110
81,120
82,62
83,337
84,14
85,244
86,270
87,278
88,148
89,232
90,260
91,348
92,221
93,281
94,141
95,143
96,300
97,138
98,152
99,45
100,336
101,290
102,350
103,182
104,301
105,145
106,57
107,173
108,185
109,234
110,9
111,236
112,329
113,190
114,262
115,238
116,1
117,89
118,202
119,240
120,50
121,8
122,218
123,69
124,242
125,243
126,263
127,210
128,360
129,111
130,294
131,159
132,310
133,311
134,127
135,237
136,280
137,283
138,285
139,315
140,303
141,265
142,71
143,132
144,175
145,112
146,177
147,134
148,114
149,59
150,313
151,314
152,113
153,61
154,161
155,60
156,156
157,95
158,316
159,305
160,48
161,65
162,259
163,261
164,130
165,187
166,245
167,46
168,365
169,308
170,90
171,2
172,34
173,233
174,255
175,359
176,73
177,339
178,304
179,318
180,129
181,197
182,248
183,191
184,220
185,63
186,163
187,122
188,36
189,176
190,321
191,82
192,76
193,204
194,293
195,193
196,178
197,101
198,158
199,168
200,47
201,206
202,92
203,154
204,12
205,64
206,147
207,320
208,208
209,21
210,170
211,23
212,317
213,25
214,91
215,341
216,222
217,264
218,75
219,343
220,369
221,203
222,209
223,347
224,266
225,37
226,356
227,338
228,205
229,126
230,7
231,179
232,94
233,77
234,227
235,5
236,211
237,213
238,96
239,284
240,39
241,267
242,56
243,349
244,79
245,68
246,72
247,140
248,98
249,22
250,131
251,252
252,274
253,269
254,181
255,207
256,287
257,165
258,325
259,99
260,194
261,136
262,10
263,49
264,150
265,33
266,18
267,28
268,100
269,86
270,105
271,142
272,271
273,54
274,229
275,29
276,273
277,199
278,342
279,146
280,115
281,247
282,355
283,307
284,250
285,296
286,174
287,195
288,116
289,11
290,322
291,306
292,149
293,40
294,180
295,24
296,38
297,166
298,51
299,334
300,19
301,292
302,299
303,275
304,84
305,288
306,223
307,52
308,128
309,225
310,277
311,302
312,192
313,31
314,160
315,102
316,66
317,35
318,3
319,326
320,276
321,53
322,344
323,133
324,81
325,55
326,4
327,323
328,27
329,346
330,124
331,352
332,333
333,88
334,42
335,231
336,135
337,226
338,319
339,249
340,268
341,80
342,117
343,327
344,151
345,196
346,282
347,58
348,324
349,78
350,104
351,83
352,6
353,212
354,364
355,345
356,0
357,328
358,70
359,67
