vertex,label
0,208
1,675
2,86
3,833
4,251
5,254
6,578
7,754
8,438
9,936
10,859
11,435
12,758
13,637
14,378
15,611
16,153
17,256
18,583
19,613
20,618
21,703
22,78
23,761
24,20
25,862
26,390
27,864
28,763
29,691
30,523
31,350
32,975
33,267
34,922
35,413
36,955
37,802
38,312
39,765
40,313
41,38
42,735
43,195
44,661
45,204
46,767
47,968
48,851
49,522
50,191
51,187
52,382
53,929
54,708
55,827
56,109
57,315
58,839
59,336
60,190
61,677
62,776
63,526
64,826
65,977
66,471
67,804
68,189
69,932
70,935
71,805
72,809
73,468
74,585
75,399
76,946
77,587
78,900
79,853
80,615
81,401
82,473
83,666
84,891
85,210
86,258
87,778
88,503
89,284
90,30
91,555
92,664
93,643
94,806
95,563
96,342
97,239
98,429
99,311
100,100
101,589
102,524
103,644
104,668
105,440
106,28
107,22
108,961
109,72
110,525
111,352
112,127
113,233
114,979
115,235
116,737
117,102
118,377
119,37
120,646
121,144
122,117
123,769
124,211
125,55
126,651
127,648
128,504
129,379
130,736
131,49
132,617
133,557
134,442
135,884
136,19
137,192
138,879
139,505
140,387
141,616
142,791
143,507
144,527
145,174
146,556
147,433
148,650
149,710
150,901
151,317
152,32
153,515
154,398
155,948
156,402
157,297
158,752
159,559
160,166
161,14
162,84
163,354
164,346
165,886
166,649
167,381
168,887
169,40
170,136
171,739
172,591
173,31
174,88
175,73
176,711
177,444
178,271
179,50
180,762
181,236
182,509
183,596
184,925
185,119
186,906
187,475
188,913
189,942
190,324
191,631
192,82
193,529
194,301
195,64
196,742
197,837
198,477
199,113
200,479
201,639
202,356
203,446
204,238
205,909
206,61
207,725
208,44
209,903
210,165
211,808
212,90
213,66
214,619
215,713
216,57
217,740
218,552
219,171
220,723
221,24
222,193
223,371
224,285
225,140
226,741
227,52
228,866
229,687
230,404
231,260
232,209
233,287
234,319
235,681
236,74
237,289
238,966
239,405
240,265
241,810
242,240
243,793
244,707
245,738
246,92
247,931
248,531
249,957
250,286
251,18
252,729
253,612
254,4
255,669
256,465
257,357
258,247
259,652
260,783
261,958
262,868
263,232
264,241
265,558
266,671
267,532
268,281
269,673
270,168
271,407
272,194
273,334
274,593
275,893
276,973
277,533
278,530
279,443
280,770
281,51
282,534
283,981
284,213
285,48
286,972
287,228
288,694
289,867
290,104
291,261
292,182
293,924
294,423
295,849
296,200
297,905
298,829
299,6
300,259
301,760
302,35
303,69
304,743
305,262
306,492
307,359
308,54
309,670
310,502
311,841
312,39
313,823
314,481
315,719
316,528
317,816
318,536
319,106
320,798
321,689
322,937
323,620
324,180
325,842
326,360
327,145
328,91
329,926
330,394
331,94
332,622
333,264
334,124
335,771
336,608
337,594
338,840
339,314
340,447
341,160
342,656
343,362
344,10
345,794
346,196
347,257
348,554
349,773
350,560
351,321
352,147
353,367
354,494
355,108
356,322
357,449
358,275
359,59
360,535
361,45
362,964
363,451
364,927
365,949
366,291
367,323
368,95
369,215
370,483
371,129
372,148
373,576
374,349
375,847
376,933
377,562
378,217
379,624
380,653
381,674
382,626
383,292
384,775
385,128
386,409
387,462
388,482
389,29
390,42
391,564
392,383
393,938
394,75
395,857
396,364
397,420
398,361
399,777
400,690
401,831
402,801
403,87
404,745
405,500
406,384
407,375
408,340
409,410
410,485
411,266
412,510
413,380
414,508
415,484
416,974
417,676
418,512
419,268
420,888
421,242
422,290
423,366
424,628
425,870
426,170
427,216
428,110
429,595
430,76
431,678
432,116
433,902
434,872
435,355
436,546
437,207
438,244
439,214
440,835
441,220
442,270
