vertex,label
0,162
1,204
2,275
3,323
4,49
5,396
6,72
7,23
8,475
9,583
10,414
11,553
12,438
13,74
14,434
15,205
16,88
17,476
18,296
19,131
20,161
21,147
22,116
23,324
24,298
25,100
26,233
27,535
28,359
29,415
30,520
31,178
32,362
33,457
34,560
35,257
36,325
37,439
38,6
39,39
40,206
41,146
42,102
43,256
44,374
45,55
46,521
47,208
48,276
49,60
50,496
51,118
52,416
53,40
54,418
55,458
56,378
57,561
58,326
59,397
60,566
61,61
62,277
63,117
64,417
65,327
66,436
67,148
68,477
69,149
70,504
71,12
72,571
73,299
74,328
75,506
76,209
77,398
78,179
79,440
80,419
81,301
82,207
83,132
84,459
85,163
86,546
87,24
88,302
89,509
90,8
91,420
92,303
93,18
94,510
95,32
96,259
97,261
98,460
99,537
100,461
101,380
102,180
103,164
104,150
105,258
106,478
107,300
108,133
109,181
110,232
111,278
112,329
113,498
114,584
115,568
116,330
117,134
118,421
119,119
120,120
121,51
122,165
123,19
124,304
125,234
126,331
127,579
128,480
129,508
130,75
131,62
132,382
133,441
134,539
135,57
136,479
137,41
138,7
139,306
140,31
141,262
142,5
143,26
144,28
145,332
146,511
147,481
148,151
149,260
150,73
151,555
152,235
153,400
154,578
155,63
156,76
157,236
158,77
159,121
160,90
161,538
162,522
163,305
164,482
165,540
166,166
167,135
168,34
169,442
170,422
171,237
172,59
173,443
174,183
175,122
176,541
177,30
178,238
179,89
180,78
181,136
182,499
183,263
184,210
185,333
186,182
187,335
188,103
189,363
190,137
191,423
192,483
193,547
194,64
195,572
196,185
197,15
198,307
199,280
200,379
201,211
202,444
203,279
204,495
205,186
206,212
207,381
208,3
209,43
210,334
211,446
212,240
213,138
214,586
215,462
216,399
217,548
218,336
219,523
220,124
221,401
222,213
223,79
224,402
225,445
226,554
227,463
228,484
229,365
230,101
231,549
232,338
233,524
234,264
235,340
236,486
237,448
238,242
239,80
240,244
241,383
242,281
243,342
244,364
245,66
246,585
247,589
248,525
249,104
250,126
251,128
252,92
253,167
254,152
255,403
256,214
257,215
258,246
259,526
260,550
261,464
262,239
263,153
264,487
265,339
266,169
267,33
268,497
269,308
270,527
271,424
272,337
273,106
274,404
275,569
276,309
277,425
278,188
279,241
280,341
281,81
282,556
283,52
284,17
285,123
286,343
287,344
288,168
289,384
290,82
291,310
292,576
293,567
294,53
295,42
296,283
297,25
298,139
299,217
300,93
301,385
302,170
303,345
304,14
305,311
306,426
307,500
308,465
309,265
310,405
311,282
312,312
313,45
314,105
315,406
316,140
317,266
318,542
319,313
320,0
321,512
322,184
323,154
324,190
325,447
326,501
327,284
328,346
329,191
330,35
331,155
332,314
333,172
334,366
335,407
336,65
337,528
338,216
339,348
340,4
341,187
342,218
343,47
344,94
345,316
346,107
347,317
348,367
349,243
350,141
351,192
352,245
353,449
354,574
355,268
356,347
357,562
358,588
359,349
360,67
361,408
362,577
363,108
364,514
365,513
366,529
367,319
368,68
369,409
370,219
371,321
372,318
373,247
374,285
375,84
376,350
377,220
378,551
379,21
380,410
381,450
382,587
383,386
384,44
385,351
386,189
387,467
388,469
389,563
390,54
391,557
392,83
393,387
394,36
395,388
396,564
397,368
398,530
399,95
400,369
401,451
402,221
403,352
404,223
405,353
406,354
407,109
408,565
409,370
410,222
411,286
412,2
413,37
414,270
415,156
416,111
417,193
418,173
419,195
420,427
421,531
422,544
423,533
424,355
425,194
426,558
427,196
428,9
429,198
430,315
431,580
432,371
433,581
434,452
435,10
436,248
437,485
438,171
439,573
440,582
441,389
442,515
443,91
444,174
445,356
446,142
447,157
448,287
449,358
450,96
451,224
452,85
453,110
454,453
455,289
456,534
457,249
458,48
459,466
460,225
461,559
462,428
463,516
464,199
465,488
466,143
467,502
468,373
469,489
470,491
471,390
472,430
473,125
474,288
475,454
476,575
477,543
478,517
479,267
480,226
481,27
482,158
483,250
484,159
485,175
486,429
487,503
488,431
489,290
490,392
491,432
492,112
493,160
494,468
495,455
496,86
497,375
498,291
499,433
500,505
501,127
502,13
503,545
504,391
505,269
506,144
507,11
508,69
509,372
510,435
511,251
512,532
513,272
514,228
515,456
516,227
517,38
518,113
519,292
520,411
521,197
522,376
523,176
524,492
525,412
526,56
527,22
528,97
529,200
530,293
531,230
532,360
533,437
534,322
535,253
536,202
537,16
538,20
539,470
540,58
541,570
542,29
543,70
544,254
545,490
546,271
547,229
548,130
549,98
550,377
551,46
552,231
553,201
554,507
555,493
556,361
557,394
558,114
559,145
560,518
561,519
562,294
563,393
564,295
565,273
566,99
567,129
568,1
569,471
570,494
571,87
572,536
573,413
574,274
575,203
576,177
577,320
578,255
579,552
580,297
581,395
582,71
583,472
584,357
585,473
586,50
587,252
588,474
589,115
