vertex,label
0,318
1,392
2,124
3,257
4,48
5,421
6,264
7,269
8,5
9,129
10,429
11,50
12,461
13,103
14,296
15,113
16,110
17,117
18,137
19,141
20,210
21,174
22,320
23,217
24,449
25,199
26,409
27,430
28,144
29,102
30,64
31,25
32,447
33,92
34,477
35,455
36,411
37,342
38,112
39,279
40,248
41,433
42,298
43,247
44,267
45,201
46,198
47,431
48,94
49,46
50,360
51,96
52,43
53,297
54,373
55,2
56,22
57,214
58,142
59,322
60,317
61,200
62,31
63,105
64,123
65,4
66,21
67,70
68,457
69,448
70,51
71,140
72,462
73,344
74,459
75,116
76,212
77,143
78,243
79,171
80,36
81,400
82,128
83,158
84,7
85,423
86,278
87,98
88,280
89,99
90,176
91,319
92,323
93,259
94,465
95,393
96,321
97,225
98,401
99,299
100,382
101,265
102,71
103,464
104,80
105,402
106,178
107,249
108,52
109,324
110,463
111,418
112,413
113,450
114,19
115,28
116,53
117,16
118,229
119,452
120,390
121,471
122,300
123,160
124,357
125,371
126,163
127,202
128,162
129,148
130,451
131,276
132,453
133,104
134,126
135,470
136,177
137,281
138,11
139,383
140,216
141,301
142,428
143,44
144,347
145,325
146,282
147,474
148,416
149,361
150,150
151,204
152,164
153,73
154,24
155,33
156,90
157,107
158,166
159,109
160,55
161,395
162,396
163,118
164,302
165,425
166,106
167,35
168,114
169,77
170,251
171,57
172,363
173,386
174,215
175,130
176,131
177,167
178,10
179,304
180,84
181,145
182,86
183,284
184,245
185,454
186,180
187,165
188,219
189,139
190,182
191,230
192,286
193,326
194,168
195,1
196,254
197,305
198,375
199,365
200,32
201,0
202,181
203,235
204,132
205,179
206,315
207,233
208,253
209,97
210,266
211,404
212,88
213,49
214,283
215,82
216,374
217,170
218,203
219,206
220,414
221,221
222,362
223,346
224,184
225,40
226,328
227,268
228,231
229,39
230,185
231,252
232,75
233,435
234,270
235,303
236,187
237,272
238,384
239,147
240,8
241,151
242,54
243,115
244,348
245,189
246,100
247,207
248,220
249,146
250,287
251,403
252,59
253,273
254,350
255,169
256,61
257,426
258,367
259,406
260,45
261,437
262,306
263,407
264,250
265,72
266,223
267,108
268,331
269,234
270,327
271,20
272,289
273,330
274,288
275,183
276,436
277,120
278,255
279,65
280,18
281,415
282,307
283,226
284,368
285,377
286,237
287,349
288,329
289,468
290,256
291,186
292,333
293,149
294,334
295,258
296,133
297,67
298,285
299,125
300,240
301,397
302,432
303,209
304,405
305,291
306,135
307,446
308,438
309,121
310,188
311,205
312,308
313,274
314,222
315,153
316,155
317,89
318,238
319,351
320,352
321,475
322,56
323,211
324,466
325,469
326,122
327,119
328,41
329,335
330,13
331,337
332,78
333,134
334,101
335,309
336,76
337,295
338,91
339,353
340,422
341,260
342,224
343,127
344,389
345,387
346,394
347,190
348,30
349,232
350,354
351,9
352,69
353,152
354,12
355,17
356,290
357,3
358,14
359,62
360,311
361,157
362,93
363,456
364,111
365,192
366,159
367,439
368,154
369,391
370,310
371,366
372,213
373,398
374,388
375,156
376,467
377,26
378,239
379,424
380,420
381,412
382,262
383,241
384,339
385,379
386,58
387,242
388,356
389,34
390,332
391,47
392,261
393,83
394,336
395,236
396,358
397,37
398,228
399,194
400,271
401,385
402,208
403,95
404,473
405,472
406,444
407,275
408,195
409,218
410,369
411,364
412,440
413,197
414,81
415,427
416,458
417,172
418,6
419,193
420,408
421,42
422,355
423,370
424,441
425,173
426,292
427,417
428,410
429,74
430,87
431,313
432,381
433,378
434,227
435,341
436,175
437,293
438,38
439,359
440,23
441,263
442,136
443,85
444,372
445,434
446,15
447,29
448,338
449,312
450,27
451,419
452,138
453,376
454,460
455,340
456,380
457,343
458,244
459,196
460,161
461,442
462,445
463,399
464,66
465,314
466,246
467,294
468,79
469,443
470,63
471,60
472,345
473,68
474,316
475,476
476,277
477,191
