vertex,label
0,308
1,74
2,16
3,246
4,501
5,284
6,438
7,575
8,95
9,548
10,514
11,552
12,63
13,309
14,123
15,503
16,42
17,37
18,440
19,234
20,363
21,530
22,252
23,49
24,304
25,494
26,339
27,481
28,142
29,291
30,337
31,3
32,342
33,357
34,286
35,184
36,126
37,292
38,343
39,310
40,66
41,250
42,166
43,215
44,506
45,344
46,311
47,293
48,272
49,13
50,553
51,493
52,313
53,537
54,127
55,524
56,144
57,290
58,448
59,315
60,452
61,364
62,531
63,164
64,427
65,545
66,450
67,400
68,253
69,51
70,556
71,528
72,360
73,402
74,167
75,496
76,169
77,317
78,415
79,171
80,58
81,538
82,318
83,25
84,268
85,567
86,109
87,497
88,539
89,197
90,454
91,8
92,47
93,312
94,476
95,129
96,217
97,441
98,146
99,41
100,219
101,110
102,455
103,94
104,399
105,83
106,125
107,573
108,480
109,473
110,216
111,35
112,111
113,482
114,416
115,112
116,314
117,508
118,532
119,499
120,235
121,515
122,67
123,319
124,131
125,273
126,133
127,544
128,97
129,221
130,456
131,119
132,384
133,223
134,236
135,401
136,516
137,90
138,22
139,179
140,31
141,128
142,57
143,99
144,9
145,21
146,255
147,141
148,237
149,468
150,386
151,98
152,32
153,172
154,7
155,458
156,346
157,577
158,24
159,365
160,50
161,270
162,512
163,199
164,224
165,563
166,507
167,45
168,114
169,185
170,383
171,498
172,518
173,348
174,483
175,96
176,388
177,517
178,238
179,294
180,428
181,143
182,256
183,33
184,173
185,574
186,417
187,186
188,239
189,241
190,220
191,88
192,168
193,429
194,130
195,296
196,147
197,206
198,366
199,242
200,145
201,34
202,75
203,149
204,368
205,367
206,562
207,341
208,151
209,53
210,321
211,183
212,28
213,385
214,585
215,576
216,484
217,345
218,403
219,233
220,204
221,431
222,100
223,442
224,579
225,444
226,457
227,258
228,430
229,77
230,1
231,316
232,150
233,18
234,432
235,132
236,243
237,555
238,541
239,323
240,82
241,174
242,433
243,486
244,347
245,443
246,244
247,68
248,188
249,43
250,54
251,509
252,554
253,259
254,116
255,218
256,320
257,547
258,534
259,381
260,275
261,349
262,257
263,474
264,295
265,176
266,277
267,387
268,370
269,152
270,325
271,297
272,113
273,445
274,404
275,222
276,389
277,207
278,460
279,472
280,462
281,475
282,406
283,177
284,245
285,148
286,526
287,36
288,546
289,322
290,418
291,519
292,153
293,487
294,470
295,447
296,240
297,299
298,324
299,226
300,260
301,26
302,520
303,118
304,369
305,135
306,419
307,557
308,262
309,570
310,276
311,405
312,459
313,225
314,421
315,19
316,350
317,549
318,371
319,154
320,300
321,372
322,351
323,17
324,352
325,374
326,228
327,420
328,354
329,571
330,69
331,485
332,208
333,209
334,210
335,27
336,302
337,464
338,78
339,279
340,212
341,583
342,10
343,578
344,84
345,326
346,44
347,327
348,190
349,446
350,551
351,102
352,542
353,391
354,175
355,59
356,178
357,423
358,72
359,274
360,565
361,247
362,407
363,4
364,510
365,115
366,192
367,500
368,461
369,180
370,434
371,303
372,117
373,435
374,182
375,201
376,422
377,227
378,558
379,103
380,390
381,249
382,329
383,79
384,92
385,229
386,376
387,181
388,463
389,305
390,584
391,409
392,522
393,137
394,101
395,261
396,408
397,298
398,60
399,373
400,86
401,425
402,155
403,521
404,61
405,156
406,158
407,120
408,85
409,533
410,569
411,449
412,559
413,477
414,230
415,14
416,281
417,356
418,353
419,566
420,5
421,62
422,392
423,248
424,411
425,412
426,15
427,87
428,38
429,122
430,424
431,81
432,328
433,254
434,263
435,437
436,187
437,331
438,56
439,582
440,564
441,378
442,410
443,231
444,139
445,380
446,189
447,540
448,0
449,393
450,523
451,157
452,71
453,465
454,211
455,170
456,89
457,560
458,439
459,382
460,502
461,105
462,194
463,525
464,394
465,396
466,39
467,572
468,278
469,264
470,159
471,355
472,330
473,107
474,104
475,191
476,2
477,160
478,40
479,379
480,535
481,377
482,397
483,265
484,12
485,333
486,478
487,426
488,543
489,306
490,467
491,251
492,267
493,213
494,479
495,358
496,70
497,193
498,6
499,488
500,161
501,195
502,29
503,527
504,466
505,504
506,489
507,196
508,490
509,451
510,124
511,280
512,106
513,269
514,469
515,198
516,511
517,580
518,163
519,200
520,214
521,335
522,136
523,395
524,91
525,336
526,453
527,283
528,413
529,202
530,495
531,332
532,55
533,203
534,140
535,301
536,266
537,513
538,76
539,536
540,359
541,561
542,471
543,282
544,46
545,30
546,52
547,20
548,491
549,361
550,529
551,11
552,80
553,414
554,271
555,550
556,205
557,581
558,232
559,23
560,285
561,165
562,48
563,287
564,64
565,334
566,65
567,289
568,568
569,362
570,108
571,375
572,93
573,307
574,162
575,138
576,436
577,134
578,288
579,338
580,398
581,73
582,340
583,505
584,492
585,121
