vertex,label
0,655
1,269
2,245
3,338
4,537
5,89
6,15
7,316
8,29
9,212
10,160
11,342
12,605
13,313
14,343
15,268
16,202
17,203
18,454
19,645
20,120
21,469
22,50
23,12
24,600
25,174
26,345
27,650
28,422
29,416
30,52
31,490
32,8
33,10
34,347
35,30
36,37
37,162
38,291
39,423
40,20
41,246
42,344
43,91
44,14
45,148
46,67
47,271
48,471
49,178
50,180
51,110
52,211
53,181
54,397
55,109
56,457
57,105
58,554
59,401
60,369
61,386
62,11
63,263
64,122
65,606
66,213
67,478
68,435
69,348
70,288
71,247
72,318
73,539
74,371
75,529
76,372
77,509
78,473
79,421
80,610
81,507
82,346
83,21
84,620
85,319
86,349
87,293
88,424
89,6
90,538
91,388
92,459
93,653
94,179
95,425
96,437
97,572
98,4
99,404
100,541
101,320
102,627
103,90
104,159
105,60
106,491
107,295
108,248
109,470
110,53
111,125
112,286
113,426
114,134
115,648
116,472
117,485
118,540
119,351
120,93
121,112
122,602
123,558
124,543
125,516
126,588
127,512
128,215
129,73
130,292
131,530
132,637
133,611
134,163
135,405
136,232
137,103
138,321
139,374
140,161
141,564
142,370
143,474
144,595
145,406
146,250
147,165
148,475
149,106
150,544
151,132
152,55
153,217
154,570
155,270
156,656
157,297
158,438
159,92
160,323
161,18
162,427
163,622
164,493
165,350
166,440
167,298
168,166
169,33
170,296
171,182
172,95
173,136
174,150
175,39
176,97
177,352
178,629
179,456
180,574
181,228
182,234
183,373
184,78
185,555
186,317
187,272
188,138
189,2
190,505
191,79
192,99
193,442
194,68
195,444
196,492
197,231
198,494
199,445
200,565
201,273
202,439
203,446
204,495
205,353
206,63
207,623
208,497
209,294
210,496
211,576
212,381
213,201
214,214
215,167
216,151
217,98
218,236
219,499
220,252
221,575
222,448
223,137
224,1
225,498
226,253
227,604
228,299
229,152
230,80
231,183
232,301
233,355
234,275
235,428
236,608
237,577
238,383
239,81
240,185
241,531
242,31
243,613
244,186
245,376
246,458
247,32
248,254
249,390
250,542
251,325
252,477
253,522
254,41
255,479
256,187
257,38
258,597
259,510
260,126
261,628
262,13
263,42
264,249
265,277
266,251
267,278
268,612
269,324
270,621
271,184
272,279
273,127
274,135
275,407
276,460
277,556
278,281
279,169
280,114
281,16
282,619
283,545
284,387
285,189
286,447
287,255
288,205
289,533
290,139
291,547
292,153
293,441
294,54
295,566
296,44
297,511
298,188
299,392
300,449
301,154
302,567
303,51
304,532
305,476
306,641
307,256
308,500
309,25
310,354
311,408
312,614
313,480
314,549
315,82
316,551
317,615
318,22
319,191
320,356
321,56
322,258
323,193
324,482
325,300
326,124
327,66
328,140
329,142
330,101
331,218
332,578
333,3
334,170
335,327
336,391
337,638
338,546
339,70
340,329
341,238
342,590
343,9
344,596
345,84
346,461
347,462
348,523
349,358
350,524
351,636
352,156
353,26
354,484
355,129
356,464
357,102
358,75
359,260
360,573
361,328
362,219
363,113
364,276
365,643
366,194
367,164
368,131
369,410
370,49
371,83
372,513
373,144
374,377
375,130
376,580
377,616
378,412
379,115
380,204
381,261
382,326
383,414
384,27
385,57
386,502
387,515
388,195
389,274
390,206
391,86
392,87
393,550
394,411
395,322
396,104
397,23
398,483
399,563
400,579
401,561
402,330
403,40
404,360
405,257
406,581
407,379
408,65
409,168
410,463
411,635
412,111
413,302
414,216
415,116
416,385
417,34
418,465
419,158
420,362
421,283
422,450
423,415
424,59
425,359
426,28
427,198
428,145
429,393
430,239
431,357
432,76
433,17
434,361
435,503
436,171
437,69
438,45
439,5
440,7
441,303
442,568
443,625
444,430
445,285
446,582
447,583
448,259
449,639
450,331
451,584
452,585
453,287
454,94
455,141
456,534
457,146
458,221
459,649
460,517
461,173
462,280
463,190
464,651
465,304
466,117
467,220
468,233
469,333
470,394
471,335
472,175
473,617
474,364
475,486
476,642
477,192
478,223
479,467
480,607
481,618
482,197
483,365
484,646
485,282
486,62
487,396
488,208
489,284
490,413
491,514
492,305
493,504
494,535
495,378
496,443
497,71
498,61
499,366
500,429
501,222
502,337
503,235
504,210
505,488
506,380
507,586
508,375
509,118
510,289
511,47
512,557
513,155
514,389
515,569
516,634
517,307
518,501
519,262
520,225
521,85
522,306
523,525
524,19
525,308
526,609
527,432
528,241
529,431
530,237
531,367
532,264
533,587
534,626
535,240
536,143
537,266
538,519
539,128
540,417
541,644
542,526
543,398
544,207
545,647
546,589
547,363
548,433
549,624
550,591
551,224
552,632
553,652
554,527
555,528
556,553
557,265
558,226
559,0
560,227
561,310
562,599
563,147
564,336
565,592
566,452
567,58
568,468
569,395
570,630
571,339
572,43
573,506
574,312
575,451
576,35
577,453
578,368
579,481
580,571
581,552
582,177
583,631
584,229
585,593
586,640
587,409
588,149
589,434
590,487
591,436
592,536
593,340
594,96
595,559
596,119
597,199
598,176
599,520
600,64
601,332
602,72
603,382
604,384
605,334
606,48
607,399
608,400
609,402
610,172
611,74
612,242
613,290
614,518
615,230
616,403
617,36
618,309
619,200
620,418
621,489
622,311
623,209
624,133
625,107
626,455
627,598
628,314
629,419
630,77
631,46
632,548
633,121
634,123
635,157
636,244
637,601
638,196
639,466
640,88
641,521
642,508
643,603
644,560
645,633
646,562
647,315
648,420
649,100
650,24
651,243
652,108
653,267
654,594
655,341
