vertex,label
0,207
1,61
2,120
3,267
4,141
5,220
6,119
7,19
8,60
9,103
10,83
11,24
12,70
13,175
14,92
15,65
16,77
17,63
18,14
19,234
20,122
21,128
22,31
23,56
24,87
25,263
26,123
27,268
28,142
29,193
30,206
31,16
32,20
33,140
34,105
35,125
36,89
37,174
38,109
39,166
40,79
41,265
42,200
43,127
44,162
45,67
46,106
47,90
48,72
49,269
50,108
51,43
52,231
53,243
54,134
55,221
56,26
57,37
58,5
59,39
60,48
61,154
62,107
63,257
64,6
65,36
66,183
67,8
68,209
69,259
70,218
71,185
72,49
73,32
74,136
75,80
76,264
77,222
78,21
79,144
80,58
81,211
82,233
83,186
84,195
85,15
86,17
87,41
88,187
89,266
90,54
91,91
92,170
93,157
94,164
95,225
96,232
97,176
98,146
99,180
100,178
101,129
102,25
103,30
104,208
105,165
106,59
107,111
108,93
109,159
110,242
111,50
112,94
113,23
114,10
115,214
116,197
117,198
118,34
119,202
120,124
121,62
122,201
123,210
124,145
125,42
126,22
127,131
128,235
129,81
130,224
131,167
132,169
133,95
134,204
135,177
136,97
137,38
138,147
139,196
140,18
141,213
142,149
143,151
144,230
145,188
146,173
147,1
148,251
149,3
150,253
151,143
152,184
153,112
154,110
155,168
156,163
157,189
158,27
159,71
160,126
161,9
162,260
163,69
164,52
165,244
166,64
167,98
168,113
169,133
170,215
171,88
172,44
173,28
174,114
175,245
176,0
177,252
178,2
179,237
180,47
181,51
182,190
183,116
184,40
185,216
186,261
187,199
188,246
189,96
190,236
191,135
192,217
193,255
194,153
195,82
196,11
197,73
198,137
199,57
200,99
201,150
202,212
203,130
204,121
205,118
206,74
207,227
208,132
209,155
210,226
211,115
212,191
213,33
214,271
215,156
216,171
217,240
218,161
219,262
220,84
221,223
222,239
223,46
224,219
225,247
226,53
227,12
228,85
229,75
230,13
231,194
232,55
233,35
234,148
235,139
236,45
237,100
238,102
239,254
240,270
241,258
242,179
243,86
244,158
245,249
246,29
247,238
248,203
249,228
250,78
251,101
252,66
253,152
254,172
255,250
256,181
257,256
258,182
259,4
260,205
261,76
262,117
263,241
264,104
265,248
266,68
267,160
268,7
269,229
270,192
271,138
