vertex,label
0,343
1,67
2,225
3,168
4,167
5,209
6,345
7,320
8,267
9,22
10,169
11,362
12,274
13,17
14,170
15,210
16,171
17,57
18,189
19,69
20,153
21,140
22,7
23,173
24,172
25,340
26,111
27,212
28,117
29,119
30,308
31,10
32,280
33,188
34,107
35,155
36,214
37,4
38,192
39,158
40,281
41,31
42,77
43,131
44,291
45,27
46,215
47,12
48,42
49,70
50,292
51,245
52,21
53,132
54,56
55,318
56,96
57,239
58,317
59,86
60,250
61,379
62,236
63,128
64,268
65,44
66,293
67,294
68,49
69,175
70,319
71,30
72,252
73,336
74,240
75,99
76,304
77,241
78,38
79,100
80,121
81,295
82,142
83,270
84,51
85,88
86,53
87,376
88,50
89,191
90,76
91,211
92,282
93,198
94,321
95,101
96,159
97,3
98,353
99,74
100,306
101,2
102,322
103,342
104,327
105,79
106,8
107,310
108,160
109,297
110,347
111,177
112,14
113,90
114,102
115,157
116,18
117,283
118,226
119,296
120,162
121,41
122,378
123,254
124,351
125,174
126,190
127,144
128,32
129,6
130,227
131,68
132,352
133,354
134,335
135,337
136,369
137,146
138,91
139,256
140,200
141,123
142,377
143,16
144,355
145,124
146,0
147,81
148,59
149,298
150,238
151,58
152,300
153,43
154,356
155,118
156,24
157,271
158,324
159,1
160,164
161,380
162,125
163,143
164,147
165,301
166,133
167,333
168,103
169,213
170,105
171,202
172,106
173,85
174,311
175,34
176,9
177,78
178,149
179,54
180,141
181,228
182,312
183,197
184,126
185,338
186,11
187,302
188,19
189,330
190,216
191,258
192,199
193,29
194,374
195,217
196,323
197,255
198,71
199,72
200,357
201,179
202,116
203,242
204,108
205,230
206,381
207,61
208,89
209,372
210,326
211,104
212,382
213,25
214,313
215,120
216,218
217,259
218,83
219,122
220,87
221,284
222,145
223,344
224,363
225,165
226,63
227,364
228,52
229,332
230,148
231,249
232,73
233,127
234,166
235,371
236,26
237,285
238,64
239,257
240,93
241,33
242,231
243,251
244,150
245,243
246,35
247,244
248,40
249,204
250,80
251,129
252,65
253,60
254,180
255,299
256,182
257,383
258,384
259,272
260,55
261,203
262,219
263,253
264,360
265,273
266,365
267,92
268,286
269,246
270,329
271,5
272,325
273,13
274,334
275,176
276,152
277,135
278,137
279,110
280,112
281,275
282,346
283,277
284,220
285,163
286,348
287,154
288,156
289,303
290,95
291,287
292,184
293,247
294,260
295,193
296,366
297,36
298,109
299,195
300,75
301,181
302,206
303,232
304,194
305,113
306,349
307,221
308,289
309,114
310,328
311,205
312,261
313,314
314,386
315,288
316,339
317,15
318,262
319,278
320,361
321,373
322,136
323,66
324,385
325,82
326,207
327,45
328,134
329,196
330,359
331,290
332,222
333,229
334,233
335,84
336,151
337,46
338,264
339,223
340,305
341,20
342,37
343,185
344,39
345,161
346,186
347,23
348,375
349,208
350,341
351,367
352,235
353,47
354,368
355,276
356,269
357,307
358,315
359,97
360,350
361,187
362,224
363,248
364,370
365,98
366,178
367,237
368,138
369,316
370,48
371,266
372,28
373,115
374,331
375,309
376,139
377,279
378,358
379,263
380,201
381,94
382,183
383,265
384,234
385,62
386,130
